train_end,test_end,n_is,n_oos,is_sharpe,oos_sharpe,is_mean_ret,oos_mean_ret,degradation
2022-08-30,2023-07-28,905,226,0.8744947156002356,1.9975985254165955,0.2168498240835973,0.26998507674748157,-1.2842888467833498
2023-07-28,2024-07-03,1131,226,0.989635495029388,1.8607368943193368,0.22746747846205692,0.26311493717544043,-0.8802244903959117
2024-07-03,2025-06-02,1357,226,1.072693106412399,-0.05045211622604249,0.23340434336200144,-0.008536455806905851,1.0470331317731487
2025-06-02,2026-04-30,1583,226,0.940792049368676,0.5543678160140749,0.19886320589379355,0.077449045431281,0.41074351511996016
