Date,k5_cw30_mp0.15_reg1,k5_cw30_mp0.15_reg0,k5_cw30_mp0.2_reg1,k5_cw30_mp0.2_reg0,k5_cw30_mp0.25_reg1,k5_cw30_mp0.25_reg0,k5_cw60_mp0.15_reg1,k5_cw60_mp0.15_reg0,k5_cw60_mp0.2_reg1,k5_cw60_mp0.2_reg0,k5_cw60_mp0.25_reg1,k5_cw60_mp0.25_reg0,k5_cw90_mp0.15_reg1,k5_cw90_mp0.15_reg0,k5_cw90_mp0.2_reg1,k5_cw90_mp0.2_reg0,k5_cw90_mp0.25_reg1,k5_cw90_mp0.25_reg0,k8_cw30_mp0.15_reg1,k8_cw30_mp0.15_reg0,k8_cw30_mp0.2_reg1,k8_cw30_mp0.2_reg0,k8_cw30_mp0.25_reg1,k8_cw30_mp0.25_reg0,k8_cw60_mp0.15_reg1,k8_cw60_mp0.15_reg0,k8_cw60_mp0.2_reg1,k8_cw60_mp0.2_reg0,k8_cw60_mp0.25_reg1,k8_cw60_mp0.25_reg0,k8_cw90_mp0.15_reg1,k8_cw90_mp0.15_reg0,k8_cw90_mp0.2_reg1,k8_cw90_mp0.2_reg0,k8_cw90_mp0.25_reg1,k8_cw90_mp0.25_reg0,k10_cw30_mp0.15_reg1,k10_cw30_mp0.15_reg0,k10_cw30_mp0.2_reg1,k10_cw30_mp0.2_reg0,k10_cw30_mp0.25_reg1,k10_cw30_mp0.25_reg0,k10_cw60_mp0.15_reg1,k10_cw60_mp0.15_reg0,k10_cw60_mp0.2_reg1,k10_cw60_mp0.2_reg0,k10_cw60_mp0.25_reg1,k10_cw60_mp0.25_reg0,k10_cw90_mp0.15_reg1,k10_cw90_mp0.15_reg0,k10_cw90_mp0.2_reg1,k10_cw90_mp0.2_reg0,k10_cw90_mp0.25_reg1,k10_cw90_mp0.25_reg0,k12_cw30_mp0.15_reg1,k12_cw30_mp0.15_reg0,k12_cw30_mp0.2_reg1,k12_cw30_mp0.2_reg0,k12_cw30_mp0.25_reg1,k12_cw30_mp0.25_reg0,k12_cw60_mp0.15_reg1,k12_cw60_mp0.15_reg0,k12_cw60_mp0.2_reg1,k12_cw60_mp0.2_reg0,k12_cw60_mp0.25_reg1,k12_cw60_mp0.25_reg0,k12_cw90_mp0.15_reg1,k12_cw90_mp0.15_reg0,k12_cw90_mp0.2_reg1,k12_cw90_mp0.2_reg0,k12_cw90_mp0.25_reg1,k12_cw90_mp0.25_reg0,k15_cw30_mp0.15_reg1,k15_cw30_mp0.15_reg0,k15_cw30_mp0.2_reg1,k15_cw30_mp0.2_reg0,k15_cw30_mp0.25_reg1,k15_cw30_mp0.25_reg0,k15_cw60_mp0.15_reg1,k15_cw60_mp0.15_reg0,k15_cw60_mp0.2_reg1,k15_cw60_mp0.2_reg0,k15_cw60_mp0.25_reg1,k15_cw60_mp0.25_reg0,k15_cw90_mp0.15_reg1,k15_cw90_mp0.15_reg0,k15_cw90_mp0.2_reg1,k15_cw90_mp0.2_reg0,k15_cw90_mp0.25_reg1,k15_cw90_mp0.25_reg0,k20_cw30_mp0.15_reg1,k20_cw30_mp0.15_reg0,k20_cw30_mp0.2_reg1,k20_cw30_mp0.2_reg0,k20_cw30_mp0.25_reg1,k20_cw30_mp0.25_reg0,k20_cw60_mp0.15_reg1,k20_cw60_mp0.15_reg0,k20_cw60_mp0.2_reg1,k20_cw60_mp0.2_reg0,k20_cw60_mp0.25_reg1,k20_cw60_mp0.25_reg0,k20_cw90_mp0.15_reg1,k20_cw90_mp0.15_reg0,k20_cw90_mp0.2_reg1,k20_cw90_mp0.2_reg0,k20_cw90_mp0.25_reg1,k20_cw90_mp0.25_reg0
2020-01-02,-0.0014613203960888166,-0.0014613203961527654,-0.0012232346697074181,-0.0012232346697531593,-0.001660439825643234,-0.0016604398257242803,-0.0016094416712477688,-0.0016094416712965076,-0.0013260007224704662,-0.0013260007225087689,-0.001776437119422325,-0.0017764371194897155,-0.0017492731024847386,-0.0017492731025384733,-0.001534044639208254,-0.0015340446392558826,-0.0019179881186144332,-0.001917988118687819,0.00044348880795030965,0.000443488807956971,-2.5152006798534465e-05,-2.5152006790873926e-05,-2.515200679875651e-05,-2.5152006790762904e-05,0.0003343433319433764,0.00033434333194914956,-7.33618734662933e-05,-7.33618734622965e-05,-7.336187346662637e-05,-7.336187346240752e-05,0.00021278177418904143,0.00021278177419370436,-0.00013342986706388338,-0.00013342986706077475,-0.00013342986706410542,-0.00013342986706088578,0.004738644118058355,0.0047386441181058725,0.004723137513926057,0.004723137513974018,0.004723137513925613,0.004723137513974018,0.004090426619036469,0.004090426619078658,0.004090426619036691,0.004090426619080212,0.004090426619036691,0.004090426619080212,0.004054627242676689,0.004054627242706665,0.004054627242676689,0.004054627242706443,0.004054627242676689,0.004054627242706443,0.004469564681782945,0.004469564681850446,0.004469564681783389,0.004469564681850446,0.004469564681783389,0.004469564681850446,0.003876421326781232,0.0038764213268434045,0.003876421326781232,0.0038764213268434045,0.003876421326781232,0.0038764213268434045,0.003822792221943372,0.003822792221998217,0.003822792221943372,0.003822792221998217,0.003822792221943372,0.003822792221998217,0.004220626409209727,0.004220626409141559,0.004220626409209505,0.004220626409141781,0.004220626409209505,0.004220626409141781,0.003701943121434903,0.0037019431213189957,0.003701943121434903,0.0037019431213189957,0.003701943121434903,0.0037019431213189957,0.0036590192099070773,0.003659019209815373,0.0036590192099070773,0.003659019209815373,0.0036590192099070773,0.003659019209815373,0.005141038837013001,0.005141038836994127,0.005141038837013001,0.005141038836994127,0.005141038837013001,0.005141038836994127,0.0055818621234380306,0.005581862123376524,0.0055818621234380306,0.005581862123376524,0.0055818621234380306,0.005581862123376524,0.005258033417956831,0.005258033417915531,0.005258033417956831,0.005258033417915531,0.005258033417956831,0.005258033417915531
2020-01-03,0.002307801314751945,0.002307801314751723,0.0016372114557010597,0.0016372114557010597,0.0008112072749024701,0.0008112072749026922,0.0023396424200758936,0.0023396424200761157,0.002097748570986546,0.002097748570986324,0.0010096302349973385,0.0010096302349973385,0.0022390692167655324,0.0022390692167655324,0.0023631738940965707,0.002363173894096793,0.002091785311694183,0.002091785311694183,-0.004072141265300533,-0.004072141265300866,-0.004546066975586016,-0.004546066975586016,-0.004546066975585794,-0.004546066975585905,-0.004098105599601665,-0.004098105599601776,-0.00437878638659106,-0.00437878638659106,-0.004378786386590727,-0.004378786386590949,-0.003073217008012441,-0.00307321700801233,-0.0031975130645284233,-0.0031975130645285343,-0.0031975130645285343,-0.0031975130645285343,-0.0047035781552472455,-0.0047035781552469125,-0.004880981792833916,-0.004880981792833583,-0.004880981792833805,-0.004880981792833805,-0.004772471190742644,-0.004772471190742533,-0.004772471190742533,-0.004772471190742533,-0.004772471190742533,-0.004772471190742533,-0.003781280930014841,-0.003781280930014619,-0.003781280930014841,-0.003781280930014952,-0.003781280930014841,-0.003781280930014952,-0.005425826085990737,-0.005425826085990959,-0.005425826085990959,-0.005425826085990959,-0.005425826085990959,-0.005425826085990959,-0.005263225437702079,-0.00526322543770219,-0.005263225437702079,-0.00526322543770219,-0.005263225437702079,-0.00526322543770219,-0.004556875833278684,-0.004556875833278462,-0.004556875833278684,-0.004556875833278462,-0.004556875833278684,-0.004556875833278462,-0.005170831107237928,-0.005170831107237928,-0.0051708311072375945,-0.005170831107237817,-0.0051708311072375945,-0.005170831107237817,-0.004670857147621721,-0.00467085714762161,-0.004670857147621721,-0.00467085714762161,-0.004670857147621721,-0.00467085714762161,-0.0037897912825715085,-0.0037897912825715085,-0.0037897912825715085,-0.0037897912825715085,-0.0037897912825715085,-0.0037897912825715085,-0.0031550074564635766,-0.0031550074564636876,-0.0031550074564635766,-0.0031550074564636876,-0.0031550074564635766,-0.0031550074564636876,-0.002639865051581647,-0.002639865051581758,-0.002639865051581647,-0.002639865051581758,-0.002639865051581647,-0.002639865051581758,-0.0013769262989566933,-0.0013769262989562492,-0.0013769262989566933,-0.0013769262989562492,-0.0013769262989566933,-0.0013769262989562492
2020-01-06,-0.007845971688407283,-0.007845971688407394,-0.007549684624917674,-0.007549684624917896,-0.0076969735083519675,-0.007696973508352523,-0.007793907017346391,-0.007793907017346724,-0.008281076037756518,-0.008281076037756518,-0.008757410261494458,-0.008757410261494902,-0.007958369483783923,-0.007958369483784256,-0.007755432090230108,-0.00775543209023033,-0.007964109395572017,-0.00796410939557235,-0.009704602982901434,-0.009704602982901323,-0.01025469880625085,-0.010254698806250628,-0.01025469880625074,-0.01025469880625085,-0.010046059681073083,-0.010046059681073194,-0.010317488060965774,-0.010317488060965996,-0.010317488060965996,-0.010317488060966107,-0.009334517179427793,-0.009334517179427793,-0.009176741087556728,-0.009176741087556728,-0.009176741087556728,-0.009176741087556728,-0.011764524589276681,-0.011764524589276792,-0.01194627821688743,-0.01194627821688754,-0.011946278216887318,-0.01194627821688743,-0.012169967787645009,-0.01216996778764512,-0.012169967787645009,-0.01216996778764512,-0.012169967787645009,-0.01216996778764512,-0.011157448222703592,-0.011157448222703814,-0.011157448222703703,-0.011157448222703481,-0.011157448222703703,-0.011157448222703481,-0.012011259160927379,-0.012011259160927379,-0.01201125916092749,-0.012011259160927379,-0.01201125916092749,-0.012011259160927379,-0.012143399596052928,-0.012143399596052595,-0.012143399596052928,-0.012143399596052595,-0.012143399596052928,-0.012143399596052595,-0.011358073014262282,-0.011358073014262615,-0.011358073014262282,-0.011358073014262615,-0.011358073014262282,-0.011358073014262615,-0.012086139216852754,-0.012086139216852643,-0.012086139216852976,-0.012086139216852754,-0.012086139216852976,-0.012086139216852754,-0.011633036291137988,-0.01163303629113821,-0.011633036291137988,-0.01163303629113821,-0.011633036291137988,-0.01163303629113821,-0.010653365492585665,-0.010653365492585443,-0.010653365492585665,-0.010653365492585443,-0.010653365492585665,-0.010653365492585443,-0.013866636313912495,-0.013866636313912495,-0.013866636313912495,-0.013866636313912495,-0.013866636313912495,-0.013866636313912495,-0.01327749949831214,-0.01327749949831214,-0.01327749949831214,-0.01327749949831214,-0.01327749949831214,-0.01327749949831214,-0.011985233232220671,-0.011985233232220449,-0.011985233232220671,-0.011985233232220449,-0.011985233232220671,-0.011985233232220449
2020-01-07,0.0005768902997145275,0.0005768902997143055,0.0004993861472504246,0.0004993861472508687,0.00021665508075829898,0.00021665508075829898,0.0007108654966871963,0.0007108654966871963,0.0009902356042228444,0.0009902356042226224,0.0005888266892699612,0.0005888266892699612,0.0002876150187629545,0.0002876150187631765,0.0008098622763530461,0.000809862276352824,0.000579224882358842,0.000579224882358842,0.004311594470609137,0.004311594470608915,0.0048362427152379706,0.0048362427152379706,0.0048362427152379706,0.0048362427152379706,0.003946760145296935,0.003946760145296935,0.00418409356983962,0.004184093569839842,0.00418409356983962,0.004184093569839842,0.003615421996977508,0.003615421996977064,0.003439590686242555,0.003439590686242555,0.003439590686242777,0.003439590686242555,0.0036816942024864296,0.0036816942024866517,0.0039029158012253706,0.0039029158012251486,0.0039029158012251486,0.0039029158012253706,0.0031758747855621383,0.0031758747855621383,0.0031758747855623604,0.0031758747855623604,0.0031758747855623604,0.0031758747855623604,0.0029435118742340283,0.0029435118742342503,0.0029435118742340283,0.0029435118742340283,0.0029435118742340283,0.0029435118742340283,0.004866168369609181,0.004866168369608959,0.004866168369609181,0.004866168369609181,0.004866168369609181,0.004866168369609181,0.004248895684157761,0.004248895684157539,0.004248895684157761,0.004248895684157539,0.004248895684157761,0.004248895684157539,0.0041460000706408096,0.004146000070641032,0.0041460000706408096,0.004146000070641032,0.0041460000706408096,0.004146000070641032,0.005356639218099035,0.005356639218099035,0.005356639218099257,0.005356639218099257,0.005356639218099257,0.005356639218099257,0.00496063957614834,0.004960639576148562,0.00496063957614834,0.004960639576148562,0.00496063957614834,0.004960639576148562,0.004970643505277428,0.004970643505277428,0.004970643505277428,0.004970643505277428,0.004970643505277428,0.004970643505277428,0.005211417156374187,0.005211417156374409,0.005211417156374187,0.005211417156374409,0.005211417156374187,0.005211417156374409,0.004924432498240483,0.004924432498240705,0.004924432498240483,0.004924432498240705,0.004924432498240483,0.004924432498240705,0.004970075487663372,0.00497007548766315,0.004970075487663372,0.00497007548766315,0.004970075487663372,0.00497007548766315
2020-01-08,-0.00032651549153028814,-0.00032651549153039916,-0.0011777644230267503,-0.0011777644230269724,-0.0016527969792839992,-0.0016527969792842212,-0.0007133404877550653,-0.0007133404877551763,-0.0020931187342978497,-0.0020931187342977386,-0.002646462571145869,-0.002646462571145758,0.0005090589887493113,0.0005090589887493113,-0.0009991061538532353,-0.0009991061538533463,-0.0008512639817165324,-0.0008512639817164214,0.00030202912326848796,0.00030202912326871,0.00016771605033905068,0.0001677160503386066,0.00016771605033882864,0.00016771605033882864,-0.0009216022298248472,-0.0009216022298249582,-0.0011298743093723917,-0.0011298743093723917,-0.0011298743093720587,-0.0011298743093721697,0.00016440272800299915,0.0001644027280032212,6.569050187588132e-05,6.569050187610337e-05,6.569050187588132e-05,6.569050187588132e-05,-0.00022443276931460865,-0.00022443276931460865,-0.00026850521683741135,-0.00026850521683696726,-0.0002685052168371893,-0.0002685052168371893,-0.0013985759376203832,-0.0013985759376202722,-0.0013985759376203832,-0.0013985759376203832,-0.0013985759376203832,-0.0013985759376203832,-0.0004435154027198074,-0.0004435154027199184,-0.00044351540272002943,-0.00044351540272002943,-0.00044351540272002943,-0.00044351540272002943,0.00023497681271944515,0.0002349768127196672,0.00023497681271944515,0.00023497681271944515,0.00023497681271944515,0.00023497681271944515,-0.0007462735483295679,-0.0007462735483295679,-0.0007462735483295679,-0.0007462735483295679,-0.0007462735483295679,-0.0007462735483295679,0.00013547534424196428,0.00013547534424218632,0.00013547534424196428,0.00013547534424218632,0.00013547534424196428,0.00013547534424218632,0.0009263249920290484,0.0009263249920288263,0.0009263249920288263,0.0009263249920288263,0.0009263249920288263,0.0009263249920288263,0.0001236460610039014,0.0001236460610043455,0.0001236460610039014,0.0001236460610043455,0.0001236460610039014,0.0001236460610043455,0.000629135479068399,0.000629135479068399,0.000629135479068399,0.000629135479068399,0.000629135479068399,0.000629135479068399,0.0006145313474907876,0.0006145313474905656,0.0006145313474907876,0.0006145313474905656,0.0006145313474907876,0.0006145313474905656,-8.984640014364498e-05,-8.984640014386702e-05,-8.984640014364498e-05,-8.984640014386702e-05,-8.984640014364498e-05,-8.984640014386702e-05,0.0006156316372758486,0.0006156316372758486,0.0006156316372758486,0.0006156316372758486,0.0006156316372758486,0.0006156316372758486
2020-01-09,0.007909150084385308,0.007909150084385752,0.008492557469284012,0.008492557469284456,0.009195880100683507,0.00919588010068395,0.007975308263333591,0.007975308263334036,0.008615651306126404,0.008615651306126404,0.009595035553079168,0.009595035553079168,0.007766417395351555,0.007766417395351999,0.008024215441293947,0.008024215441294169,0.008328370415867425,0.008328370415867647,0.010915880459115401,0.010915880459114957,0.01093018897999709,0.010930188979997535,0.01093018897999709,0.010930188979997535,0.011163554832666955,0.011163554832666955,0.011226209330004844,0.011226209330004622,0.011226209330004622,0.011226209330004844,0.01022067504910229,0.01022067504910229,0.010258674811977953,0.010258674811977953,0.010258674811977953,0.010258674811978175,0.011156421081032653,0.01115642108103243,0.0111577221550887,0.011157722155088479,0.011157722155088479,0.0111577221550887,0.011498191870724872,0.011498191870724428,0.01149819187072465,0.011498191870724872,0.01149819187072465,0.011498191870724872,0.010392178562103727,0.010392178562103505,0.010392178562103949,0.010392178562103727,0.010392178562103949,0.010392178562103727,0.013458259969994835,0.013458259969994835,0.013458259969994835,0.013458259969995057,0.013458259969994835,0.013458259969995057,0.01362916067858011,0.013629160678580332,0.01362916067858011,0.013629160678580332,0.01362916067858011,0.013629160678580332,0.013038536418819469,0.01303853641881969,0.013038536418819469,0.01303853641881969,0.013038536418819469,0.01303853641881969,0.012328961493318635,0.012328961493318635,0.012328961493318635,0.012328961493318413,0.012328961493318635,0.012328961493318413,0.011954442252479325,0.01195444225247888,0.011954442252479325,0.01195444225247888,0.011954442252479325,0.01195444225247888,0.011253955971249452,0.011253955971249452,0.011253955971249452,0.011253955971249452,0.011253955971249452,0.011253955971249452,0.010784938683684242,0.010784938683684464,0.010784938683684242,0.010784938683684464,0.010784938683684242,0.010784938683684464,0.010383008640711955,0.010383008640712177,0.010383008640711955,0.010383008640712177,0.010383008640711955,0.010383008640712177,0.009266182992432759,0.009266182992432759,0.009266182992432759,0.009266182992432759,0.009266182992432759,0.009266182992432759
2020-01-10,0.0026399549686648704,0.0026399549686653145,0.002840517458998937,0.0028405174589987148,0.002951521303217408,0.00295152130321763,0.0027591633436303553,0.0027591633436303553,0.0032194583432203494,0.0032194583432203494,0.0033652913418431574,0.0033652913418433794,0.0023827161434433197,0.0023827161434433197,0.0028472774065471107,0.0028472774065473327,0.0029200510819427095,0.0029200510819427095,0.004303475276392188,0.004303475276392632,0.004514097037188414,0.004514097037188414,0.004514097037188636,0.004514097037188414,0.004216869583049121,0.004216869583049121,0.0043214812696257265,0.004321481269626171,0.0043214812696257265,0.0043214812696257265,0.0037982620656082933,0.0037982620656087374,0.0036715706330225917,0.0036715706330225917,0.0036715706330225917,0.0036715706330225917,0.004082100476709316,0.004082100476709538,0.0041704694457878055,0.0041704694457878055,0.004170469445788028,0.0041704694457878055,0.00396399257139346,0.00396399257139346,0.00396399257139346,0.00396399257139346,0.00396399257139346,0.00396399257139346,0.003469010347006529,0.0034690103470069733,0.0034690103470067513,0.0034690103470067513,0.0034690103470067513,0.0034690103470067513,0.006397849588755333,0.006397849588755999,0.006397849588755555,0.006397849588755333,0.006397849588755555,0.006397849588755333,0.006026554171407517,0.0060265541714072945,0.006026554171407517,0.0060265541714072945,0.006026554171407517,0.0060265541714072945,0.006033346357227076,0.006033346357227076,0.006033346357227076,0.006033346357227076,0.006033346357227076,0.006033346357227076,0.00477338745244138,0.004773387452441158,0.004773387452441602,0.00477338745244138,0.004773387452441602,0.00477338745244138,0.0044865670431750715,0.0044865670431750715,0.0044865670431750715,0.0044865670431750715,0.0044865670431750715,0.0044865670431750715,0.004406023428906725,0.0044060234289065026,0.004406023428906725,0.0044060234289065026,0.004406023428906725,0.0044060234289065026,0.004037237092769264,0.0040372370927690415,0.004037237092769264,0.0040372370927690415,0.004037237092769264,0.0040372370927690415,0.003788844888616527,0.003788844888616305,0.003788844888616527,0.003788844888616305,0.003788844888616527,0.003788844888616305,0.003621881343165656,0.003621881343165656,0.003621881343165656,0.003621881343165656,0.003621881343165656,0.003621881343165656
2020-01-13,0.0062376535140848954,0.0062376535140851175,0.005485219006444053,0.005485219006444497,0.005145417058715518,0.005145417058715962,0.005988138957257139,0.005988138957257139,0.005375718563225496,0.005375718563225718,0.005117438877883629,0.005117438877883851,0.006776281143398899,0.006776281143398899,0.005803746112920338,0.005803746112920782,0.005432180926414398,0.00543218092641462,0.0059446731814847276,0.0059446731814845055,0.005789585423394028,0.005789585423393806,0.005789585423393806,0.005789585423394028,0.006095912250204671,0.006095912250204671,0.006043684144380723,0.006043684144380501,0.006043684144380723,0.006043684144380945,0.006278808876596598,0.006278808876596376,0.006397867688116676,0.006397867688116676,0.006397867688116454,0.006397867688116676,0.004968038910838857,0.004968038910838857,0.004923933095335675,0.004923933095336119,0.004923933095335897,0.004923933095335897,0.005089634408253385,0.005089634408253607,0.005089634408253385,0.005089634408253385,0.005089634408253385,0.005089634408253385,0.0052458503475516505,0.0052458503475516505,0.005245850347551428,0.0052458503475516505,0.005245850347551428,0.0052458503475516505,0.006379599103903955,0.0063795991039037325,0.006379599103904177,0.006379599103903955,0.006379599103904177,0.006379599103903955,0.006328336877032159,0.006328336877032159,0.006328336877032159,0.006328336877032159,0.006328336877032159,0.006328336877032159,0.006801394272268446,0.006801394272268446,0.006801394272268446,0.006801394272268446,0.006801394272268446,0.006801394272268446,0.008314070752208469,0.008314070752208691,0.008314070752208469,0.008314070752208469,0.008314070752208469,0.008314070752208469,0.008397361462617381,0.008397361462617603,0.008397361462617381,0.008397361462617603,0.008397361462617381,0.008397361462617603,0.008600602872534946,0.008600602872534946,0.008600602872534946,0.008600602872534946,0.008600602872534946,0.008600602872534946,0.006410645314960162,0.006410645314960384,0.006410645314960162,0.006410645314960384,0.006410645314960162,0.006410645314960384,0.006396605814786627,0.006396605814786627,0.006396605814786627,0.006396605814786627,0.006396605814786627,0.006396605814786627,0.006384819758007421,0.006384819758007643,0.006384819758007421,0.006384819758007643,0.006384819758007421,0.006384819758007643
2020-01-14,0.002013814437529682,0.002013814437529904,0.002017676293226467,0.002017676293226467,0.0021088907333250972,0.0021088907333250972,0.002027326229093296,0.002027326229093518,0.00224334142951621,0.0022433414295164322,0.002419687538417037,0.002419687538417037,0.0019846693170426644,0.0019846693170426644,0.0020373158780733203,0.0020373158780733203,0.002552272158174773,0.002552272158174995,0.002395388536015064,0.002395388536015286,0.0024105117763348893,0.0024105117763348893,0.0024105117763348893,0.0024105117763346673,0.0024917015547860633,0.0024917015547860633,0.0024306405743454995,0.0024306405743454995,0.0024306405743457216,0.0024306405743452775,0.002620460292913185,0.002620460292913407,0.0026155639618248294,0.0026155639618248294,0.0026155639618248294,0.0026155639618248294,0.002929993250657237,0.002929993250657237,0.0029262183736773473,0.0029262183736771252,0.002926218373676903,0.0029262183736771252,0.002975492052671669,0.002975492052671669,0.002975492052671669,0.002975492052671669,0.002975492052671669,0.002975492052671669,0.0032027295753507268,0.0032027295753507268,0.0032027295753507268,0.0032027295753507268,0.0032027295753507268,0.0032027295753507268,0.010163460572052418,0.010163460572052196,0.010163460572052196,0.01016346057205264,0.010163460572052196,0.01016346057205264,0.009628509080049863,0.009628509080050307,0.009628509080049863,0.009628509080050307,0.009628509080049863,0.009628509080050307,0.011117176988954425,0.011117176988954425,0.011117176988954425,0.011117176988954425,0.011117176988954425,0.011117176988954425,0.009861605221459513,0.00986160522145929,0.009861605221459513,0.009861605221459513,0.009861605221459513,0.009861605221459513,0.009431364397688657,0.009431364397688213,0.009431364397688657,0.009431364397688213,0.009431364397688657,0.009431364397688213,0.010574405482473015,0.010574405482473015,0.010574405482473015,0.010574405482473015,0.010574405482473015,0.010574405482473015,0.00888309921642949,0.00888309921642949,0.00888309921642949,0.00888309921642949,0.00888309921642949,0.00888309921642949,0.00853929514802565,0.008539295148025428,0.00853929514802565,0.008539295148025428,0.00853929514802565,0.008539295148025428,0.009372602223239657,0.00937260222323899,0.009372602223239657,0.00937260222323899,0.009372602223239657,0.00937260222323899
2020-01-15,0.00257758321733359,0.002577583217333368,0.0026774904128352706,0.0026774904128352706,0.0024955407988265232,0.0024955407988265232,0.0026516387126795937,0.0026516387126793717,0.002527248235990154,0.002527248235990154,0.0021450015343236206,0.0021450015343236206,0.002417837764405739,0.002417837764405739,0.002706388598214815,0.002706388598214815,0.0026188690849919816,0.0026188690849922036,0.0008229937565538137,0.0008229937565535916,0.00059810328676968,0.00059810328676968,0.00059810328676968,0.000598103286769458,0.0003948482475844006,0.0003948482475844006,0.0002614955016615461,0.0002614955016615461,0.0002614955016615461,0.0002614955016615461,0.0007947340995271279,0.0007947340995271279,0.0007004179168352831,0.0007004179168355051,0.0007004179168352831,0.0007004179168352831,0.0008465651173614752,0.0008465651173616973,0.0007560443006353612,0.0007560443006353612,0.0007560443006355833,0.0007560443006355833,0.00039035688516841915,0.00039035688516841915,0.00039035688516841915,0.00039035688516841915,0.00039035688516841915,0.00039035688516841915,0.001174836037318272,0.00117483603731805,0.00117483603731805,0.00117483603731805,0.00117483603731805,0.00117483603731805,0.0013336809679951322,0.0013336809679951322,0.0013336809679949102,0.0013336809679949102,0.0013336809679949102,0.0013336809679949102,0.0010141204225575517,0.0010141204225571077,0.0010141204225575517,0.0010141204225571077,0.0010141204225575517,0.0010141204225571077,0.0017351595404619946,0.0017351595404624387,0.0017351595404619946,0.0017351595404624387,0.0017351595404619946,0.0017351595404624387,-0.0008851904579372238,-0.0008851904579371128,-0.0008851904579370018,-0.0008851904579371128,-0.0008851904579370018,-0.0008851904579371128,-0.0015661896167555867,-0.0015661896167552536,-0.0015661896167555867,-0.0015661896167552536,-0.0015661896167555867,-0.0015661896167552536,-0.0015247912614960724,-0.0015247912614962944,-0.0015247912614960724,-0.0015247912614962944,-0.0015247912614960724,-0.0015247912614962944,8.944466555926844e-05,8.944466555882435e-05,8.944466555926844e-05,8.944466555882435e-05,8.944466555926844e-05,8.944466555882435e-05,-0.0004126732725010518,-0.0004126732725010518,-0.0004126732725010518,-0.0004126732725010518,-0.0004126732725010518,-0.0004126732725010518,-0.0003126495923353456,-0.00031264959233501255,-0.0003126495923353456,-0.00031264959233501255,-0.0003126495923353456,-0.00031264959233501255
2020-01-16,0.00880656193317031,0.008806561933170753,0.008967748828693889,0.008967748828694333,0.009382945370803863,0.00938294537080453,0.008753800745432194,0.008753800745432638,0.00896500599871941,0.00896500599871941,0.009606072222721584,0.009606072222721584,0.008920399792524014,0.008920399792524236,0.008714799127749195,0.00871479912774964,0.009629174290097797,0.009629174290098241,0.006207877924424787,0.006207877924424787,0.006045354107543144,0.006045354107543144,0.006045354107543144,0.006045354107543366,0.006672690920224822,0.0066726909202246,0.006518517727135409,0.006518517727135409,0.006518517727135409,0.006518517727135631,0.006983485207930906,0.006983485207930906,0.007052443515473739,0.007052443515473739,0.007052443515473961,0.007052443515473961,0.008569959832362084,0.008569959832361862,0.00846163144047929,0.00846163144047929,0.00846163144047929,0.00846163144047929,0.008785599091842844,0.008785599091842844,0.008785599091843066,0.008785599091843066,0.008785599091843066,0.008785599091843066,0.010571021702319827,0.010571021702320271,0.01057102170232005,0.010571021702320271,0.01057102170232005,0.010571021702320271,0.0056291427608001765,0.0056291427608003985,0.005629142760800621,0.0056291427608003985,0.005629142760800621,0.0056291427608003985,0.006030460486547318,0.00603046048654754,0.006030460486547318,0.00603046048654754,0.006030460486547318,0.00603046048654754,0.007106539146002788,0.007106539146002788,0.007106539146002788,0.007106539146002788,0.007106539146002788,0.007106539146002788,0.006384113263004476,0.006384113263004254,0.006384113263004254,0.006384113263004254,0.006384113263004254,0.006384113263004254,0.006805145933035384,0.006805145933035162,0.006805145933035384,0.006805145933035162,0.006805145933035384,0.006805145933035162,0.007586963565541671,0.007586963565541671,0.007586963565541671,0.007586963565541671,0.007586963565541671,0.007586963565541671,0.006814898513190171,0.006814898513190837,0.006814898513190171,0.006814898513190837,0.006814898513190171,0.006814898513190837,0.007211380962679037,0.007211380962679259,0.007211380962679037,0.007211380962679259,0.007211380962679037,0.007211380962679259,0.007635348127481123,0.007635348127481345,0.007635348127481123,0.007635348127481345,0.007635348127481123,0.007635348127481345
