Date,AXISBANK,ITC,NTPC,RELIANCE,SBILIFE,TCS
2024-07-16,0.0,0.3849674903977292,0.0,0.23987515207949758,0.0,0.375567260387285
2024-07-18,0.0,0.3820550230146057,0.0,0.2372398007736829,0.0,0.38110791210092826
2024-07-19,0.0,0.3861273145143109,0.0,0.23287523493280962,0.0,0.38140079102517893
2024-07-22,0.0,0.38579094283367943,0.0,0.2283720388548828,0.0,0.3862469174866781
2024-07-23,0.0,0.39877921067290084,0.0,0.22185391079619976,0.0,0.3797684974350638
2024-07-24,0.0,0.3990784134319661,0.0,0.2223485277252588,0.0,0.3789734740575551
2024-07-25,0.0,0.3967076726854472,0.0,0.22238551897311548,0.0,0.38130817571913184
2024-07-26,0.0,0.39937344369440614,0.0,0.22085199253361296,0.0,0.3801687719890061
2024-07-29,0.0,0.3960091423382398,0.0,0.22333375687908855,0.0,0.38105283444307264
2024-07-30,0.0,0.3939757412338757,0.0,0.22394762126927428,0.0,0.3824752815436841
2024-07-31,0.0,0.39637992732321176,0.0,0.22169762405005422,0.0,0.38231911256299195
2024-08-01,0.0,0.39460253770353637,0.0,0.22289371464966173,0.0,0.3828999526483386
2024-08-02,0.0,0.40194278121856303,0.1963832126309376,0.0,0.0,0.40194278121856303
2024-08-05,0.0,0.4065412715818959,0.19682493395783263,0.0,0.0,0.39690737851999613
2024-08-06,0.0,0.4057262979125631,0.19714047405941518,0.0,0.0,0.3974060952166425
2024-08-07,0.0,0.4068486584306146,0.19729412614034236,0.0,0.0,0.39612731059918027
2024-08-08,0.0,0.4106247814561342,0.19418398125002276,0.0,0.0,0.3954626822516938
2024-08-09,0.0,0.40843999571574935,0.19409721490515414,0.0,0.0,0.39773216391519667
2024-08-12,0.0,0.410992565413775,0.19115034971627065,0.0,0.0,0.3981288553459606
2024-08-13,0.0,0.40959349151869046,0.19005739665078533,0.0,0.0,0.4006224997857626
2024-08-14,0.0,0.4068375585637634,0.1880059803640631,0.0,0.0,0.4054267958138682
2024-08-16,0.0,0.406990984935774,0.18495667600502488,0.0,0.0,0.4083171533998419
2024-08-19,0.0,0.40271207340973825,0.18577751990969263,0.0,0.0,0.411773063953918
2024-08-20,0.0,0.3996337752721098,0.18678522303702913,0.0,0.0,0.4138430360127916
2024-08-21,0.0,0.4012663775575033,0.18632924542801518,0.0,0.0,0.4126640459049926
2024-08-22,0.0,0.4037058343848433,0.18520649520374008,0.0,0.0,0.41134935806011635
2024-08-23,0.0,0.4059741879469282,0.18514201110776526,0.0,0.0,0.40914630862155427
2024-08-26,0.0,0.4021160385468885,0.18930532895729849,0.0,0.0,0.408838696873389
2024-08-27,0.0,0.400830254216547,0.1882330749830382,0.0,0.0,0.4111985446052482
2024-08-28,0.0,0.3990275859394193,0.18835371383082605,0.0,0.0,0.4128811262424252
2024-08-29,0.0,0.4023982233549705,0.18740016172665522,0.0,0.0,0.4104621709276657
2024-08-30,0.0,0.3981974399406382,0.189494534185488,0.0,0.0,0.4125675057430886
2024-09-02,0.0,0.40438824658240824,0.18654472970298036,0.0,0.0,0.4093263271036884
2024-09-03,0.25419177726933284,0.27816469638991154,0.0,0.25939011363019193,0.20912081213049602,0.0
2024-09-04,0.252611393534616,0.2780232968409148,0.0,0.26175748157092366,0.2084800086150827,0.0
2024-09-05,0.253458120286175,0.280947209333763,0.0,0.25826855400260773,0.2081991077157032,0.0
2024-09-06,0.2528310044678237,0.2802184851244961,0.0,0.25752744436474484,0.21031028075325844,0.0
2024-09-09,0.2533329324958385,0.2834394631929096,0.0,0.2549579804647695,0.20914941283288893,0.0
2024-09-10,0.25710471150986886,0.2847234801285733,0.0,0.25502904409440386,0.20402335541482752,0.0
2024-09-11,0.2571092933385914,0.285408752976456,0.0,0.25351913100097057,0.20484424616158323,0.0
2024-09-12,0.25740171760766517,0.28445731780810524,0.0,0.25504671317872035,0.2039640278427842,0.0
2024-09-13,0.2615992228411543,0.28264008360528575,0.0,0.2549615479877787,0.20167286793805822,0.0
2024-09-16,0.264937177385883,0.28156920160969934,0.0,0.2551410730677541,0.199227643159644,0.0
2024-09-17,0.26561056262213145,0.28019566227273546,0.0,0.2557366324743245,0.1993337145192723,0.0
2024-09-18,0.26671844728867555,0.2792502247238663,0.0,0.25354139346301524,0.20136423745938842,0.0
2024-09-19,0.2666971857074206,0.27921684087090787,0.0,0.25413862120761654,0.2008200026121356,0.0
2024-09-20,0.2645771956783163,0.27983117152885983,0.0,0.25443518848816776,0.20202055860668636,0.0
2024-09-23,0.2627433600206326,0.2788659866973908,0.0,0.2535718492492357,0.20567569012087972,0.0
2024-09-24,0.2636147139737327,0.2805017996150383,0.0,0.25521537716162734,0.201532865523364,0.0
2024-09-25,0.2675389535582224,0.27951038497073305,0.0,0.2539608611592182,0.1998476707111211,0.0
2024-09-26,0.26700580368452687,0.2797704945065104,0.0,0.2523424372377343,0.20173139178318375,0.0
2024-09-27,0.26558531565751736,0.27911876270215813,0.0,0.256522834378227,0.19962131528391108,0.0
2024-09-30,0.2632037617653448,0.2833208168741296,0.0,0.25413448753608453,0.20020949221611786,0.0
2024-10-01,0.26342444364387374,0.28376935259534847,0.0,0.25346519688766994,0.20021422662562144,0.0
2024-10-03,0.0,0.29820368964770827,0.23266182440141037,0.0,0.2153072196510903,0.2544380978644583
2024-10-04,0.0,0.29512129209030835,0.23182481893167922,0.0,0.21607947580180067,0.2575899755664405
2024-10-07,0.0,0.30026571235712884,0.22467942230522536,0.0,0.21575575037252476,0.2599172443950325
2024-10-08,0.0,0.30097921800274696,0.2292056572728864,0.0,0.20994890242418926,0.2604885651340453
2024-10-09,0.0,0.29425549478380614,0.2301162092954994,0.0,0.21318956729647612,0.2630672767079912
2024-10-10,0.0,0.29428533939501544,0.2323115889684806,0.0,0.21270388262607004,0.2613273536658312
2024-10-11,0.0,0.2940940985565516,0.2338807586945847,0.0,0.21430990315360304,0.25834794661538063
2024-10-14,0.0,0.29758019907967775,0.23358677610620152,0.0,0.21343114706920482,0.2560308123076623
2024-10-15,0.0,0.298807641281796,0.23495412536958746,0.0,0.21183562314263227,0.25503211219712746
2024-10-16,0.0,0.2969747436564864,0.23474565103277,0.0,0.21405462992351718,0.25485740263270085
2024-10-17,0.0,0.2971284258728869,0.2333027610405127,0.0,0.21209257676554255,0.25811455612120493
2024-10-18,0.0,0.2944067805798331,0.236212851763573,0.0,0.2116020763982892,0.25841362301076154
2024-10-21,0.0,0.29367936936132627,0.23714306367110488,0.0,0.21313249820577806,0.2566828274374307
2024-10-22,0.0,0.2961210207457341,0.23480856795741673,0.0,0.21400317303815888,0.2557127684806285
2024-10-23,0.0,0.2951169457662023,0.23051277054323477,0.0,0.2161699719502654,0.25884559509434374
2024-10-24,0.0,0.29410116851596524,0.235994521585265,0.0,0.20905957500762515,0.2614995896965459
2024-10-25,0.0,0.3014902400411459,0.22913911411707902,0.0,0.20722424512997026,0.2628029541945793
2024-10-28,0.0,0.30120248537362176,0.23090416784906254,0.0,0.20485136949533303,0.26369539781837986
2024-10-29,0.0,0.2996270206648283,0.23256278943789854,0.0,0.20917438942685224,0.25928074116894934
2024-10-30,0.0,0.3030299362944517,0.23141374040784082,0.0,0.20529846304904198,0.26090534860476156
2024-10-31,0.0,0.3038091089584283,0.23454956578291808,0.0,0.20672943487287643,0.25556469573131413
2024-11-01,0.0,0.3033341219674461,0.2352968839966222,0.0,0.2066246804258671,0.25539410432461823
2024-11-04,0.1808421105166905,0.0,0.17553643500236427,0.2326103497776534,0.16022084034328535,0.251286802639812
2024-11-05,0.18423528170044123,0.0,0.17480978344147213,0.2309692759829303,0.16111357847000005,0.24936392578628558
2024-11-06,0.1810767631190264,0.0,0.17506190002351996,0.2315240197447982,0.15620869243100244,0.25661419284352954
2024-11-07,0.1813808864434351,0.0,0.17415413271195365,0.2297657296630041,0.1559780682473123,0.2592103342134824
2024-11-08,0.18310847015690035,0.0,0.1729786127640175,0.22785725372899365,0.15535210413297126,0.26119692287111806
2024-11-11,0.18464360176514136,0.0,0.17071387001811347,0.22583478849072713,0.15491930192773937,0.2643816678956484
2024-11-12,0.18399953345790077,0.0,0.16663825386210943,0.22782113292193276,0.15573792994847865,0.2663001128574237
2024-11-13,0.18300913750648565,0.0,0.16897098605767727,0.22636067488452488,0.15589576005446978,0.2662659738676496
2024-11-14,0.18318013595420987,0.0,0.1649793992644301,0.22907445128451662,0.15740110750859002,0.2658672244651508
2024-11-18,0.18345870964281838,0.0,0.1647518359617107,0.23112094072266734,0.15970079700021092,0.2614772763448109
2024-11-19,0.18564795998035752,0.0,0.16557841357832662,0.2287615113719675,0.15642425809272112,0.26409997316432765
2024-11-21,0.1883428789927043,0.0,0.1624043692800557,0.22755280413914594,0.15330785832691032,0.26890926777365837
2024-11-22,0.18431766420800427,0.0,0.16261971230520197,0.22975451128007376,0.15033340478805302,0.2734793930712353
2024-11-25,0.18410748464264065,0.0,0.16183308742507754,0.23068385229764288,0.14941248916557962,0.27446130904394783
2024-11-26,0.18227172805488437,0.0,0.15880882995324092,0.23215689989994398,0.15051067554612285,0.27674990386381604
2024-11-27,0.1826298065054461,0.0,0.16180123991715156,0.2311847333718922,0.15003561048532676,0.27484552027716025
2024-11-28,0.18416322215765935,0.0,0.16237896831441212,0.23255698183265608,0.14575107293403283,0.27565842568092136
2024-11-29,0.18333822299197824,0.0,0.16182295292311247,0.2346265816656156,0.14553914700125858,0.27517779416640714
2024-12-02,0.18354697130233952,0.0,0.1594669412585414,0.2378074622540988,0.14401239182311062,0.2756711512767427
2024-12-03,0.0,0.40065559680110757,0.2720969122244288,0.3279702785516405,0.0,0.0
2024-12-04,0.0,0.3977261871569874,0.2772004226963736,0.3257992646860648,0.0,0.0
2024-12-05,0.0,0.39769928604414884,0.27426981761449504,0.3287561007456881,0.0,0.0
2024-12-06,0.0,0.40050232429954086,0.2743230129789476,0.3258993207417121,0.0,0.0
2024-12-09,0.0,0.3988558580292198,0.27710047457680365,0.3247749697388728,0.0,0.0
2024-12-10,0.0,0.40035709366116873,0.27731880990191976,0.32305736276601094,0.0,0.0
2024-12-11,0.0,0.402028810608957,0.275841816390915,0.3228660176663499,0.0,0.0
2024-12-12,0.0,0.40421717332686014,0.27255519177936594,0.3239757665739422,0.0,0.0
2024-12-13,0.0,0.4075796759284277,0.27049995661090037,0.32265963544939497,0.0,0.0
2024-12-16,0.0,0.4094210000998468,0.2684314439462587,0.3228900057387936,0.0,0.0
2024-12-17,0.0,0.41276541333257666,0.26798531083811955,0.31999866718415704,0.0,0.0
2024-12-18,0.0,0.4147313294054553,0.26309808810859614,0.3229220227502871,0.0,0.0
2024-12-19,0.0,0.4165419326850682,0.26309190547911987,0.3211272723978092,0.0,0.0
2024-12-20,0.0,0.4196701288172134,0.2628779583302922,0.3182218749545207,0.0,0.0
2024-12-23,0.0,0.42264587410394905,0.2596942323722221,0.31841961863698565,0.0,0.0
2024-12-24,0.0,0.42420651767432904,0.2596427737073858,0.3169065454413868,0.0,0.0
2024-12-26,0.0,0.42433634229909345,0.2600340152275298,0.3163880884545209,0.0,0.0
2024-12-27,0.0,0.42456873689414953,0.2595505947063742,0.31663691347612827,0.0,0.0
2024-12-30,0.0,0.42608620261700514,0.2585433834010253,0.3161319076593929,0.0,0.0
2024-12-31,0.0,0.4282993875809732,0.25782122849346023,0.3146343083916908,0.0,0.0
2025-01-01,0.0,0.4277100489404336,0.25753838665095236,0.31550498268114685,0.0,0.0
2025-01-02,0.22523415842592237,0.2908661545625382,0.0,0.26278998453530295,0.2216464055655868,0.0
2025-01-03,0.2246208851844582,0.2861029039140452,0.0,0.2644614660353715,0.22535082528103614,0.0
2025-01-06,0.22616306688204552,0.28052579280739737,0.0,0.2644629947601008,0.22939881954078306,0.0
2025-01-07,0.22439999654214252,0.2762990045628168,0.0,0.2662973185907027,0.23354796293313373,0.0
2025-01-08,0.22376384223639453,0.2788476106480324,0.0,0.26894060510519546,0.22898692017648725,0.0
2025-01-09,0.22187291111154692,0.28027109390779276,0.0,0.2676897740160773,0.2307072885720745,0.0
2025-01-10,0.21941164166643445,0.27950130009485064,0.0,0.2673088614074741,0.23432408498239182,0.0
2025-01-13,0.22212018391205662,0.2769424971388958,0.0,0.26794771451424015,0.2335377019816587,0.0
2025-01-14,0.22177859328646266,0.27435909608399767,0.0,0.26670099020254484,0.23770735217296304,0.0
2025-01-15,0.21786157923757932,0.27651024313372496,0.0,0.2712445584479627,0.23493298838905005,0.0
2025-01-16,0.21824440746719723,0.2711880089441053,0.0,0.27184815200328505,0.23926382805414548,0.0
2025-01-17,0.2069878249679216,0.27395965349538076,0.0,0.2776959348170608,0.2418973644088616,0.0
2025-01-20,0.2080103815650097,0.2745806646861429,0.0,0.280581411351225,0.23737264168962377,0.0
2025-01-21,0.20755744021752404,0.2789279164015151,0.0,0.27818694439246777,0.23588161835190527,0.0
2025-01-22,0.2058400678590529,0.27941146087004626,0.0,0.27976472940793434,0.23553931982182472,0.0
2025-01-23,0.2049544439879919,0.2826775717500924,0.0,0.27801828709918047,0.2349076834285825,0.0
2025-01-24,0.20543182412622696,0.2850012456992514,0.0,0.2755786711654813,0.23454904856961473,0.0
2025-01-27,0.20687775579549222,0.2861530030225877,0.0,0.27385947624745927,0.2336747398719903,0.0
2025-01-28,0.21358096710145452,0.2816964423031654,0.0,0.2735925532312638,0.23169215249103903,0.0
2025-01-29,0.2123145672907537,0.2787890311217912,0.0,0.2723233777924821,0.23713203318629605,0.0
2025-01-30,0.210922548217692,0.2784146290676622,0.0,0.27401861861679583,0.23719881523584704,0.0
2025-01-31,0.20874450286231042,0.2822763300036306,0.0,0.27340819834968516,0.2361190736171954,0.0
2025-02-01,0.20976805862055165,0.2896606480069904,0.0,0.2713246582093302,0.22979077817177346,0.0
2025-02-03,0.0,0.0,0.0,0.35963544761494054,0.3233630255888435,0.31759852911657643
2025-02-04,0.0,0.0,0.0,0.3647427648396014,0.3206379409842122,0.3152062598714505
2025-02-05,0.0,0.0,0.0,0.36418318858968235,0.32118876210639574,0.31521732405999414
