Date,6758-T,6861-T,7203-T,8035-T,8306-T,9432-T,9984-T
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05,0.0,0.0,0.0,0.13939179595025114,0.13939179595025114,0.13939179595025114,0.0
2021-01-06,0.0,0.0,0.0,0.13647350185619958,0.14270952442698082,0.1420936663914244,0.0
2021-01-07,0.0,0.0,0.0,0.13826020822739632,0.1462330000550494,0.1423854766618087,0.0
2021-01-08,0.0,0.0,0.0,0.14231767436035248,0.14679459701982306,0.14313528075671442,0.0
2021-01-12,0.0,0.0,0.0,0.14285600832108925,0.14930268264484048,0.13961744570678136,0.0
2021-01-13,0.0,0.0,0.0,0.149156323683417,0.14850329508480353,0.13875513521616697,0.0
2021-01-14,0.0,0.0,0.0,0.1467373582191746,0.15013330383648305,0.13949805017221573,0.0
2021-01-15,0.0,0.0,0.0,0.15185822203915963,0.14857801160888798,0.13818643885103313,0.0
2021-01-18,0.0,0.0,0.0,0.15025419047037103,0.14731224409634686,0.1382467490201001,0.0
2021-01-19,0.0,0.0,0.0,0.15291327732636556,0.14784408575233754,0.13691126112240506,0.0
2021-01-20,0.0,0.0,0.0,0.15437360208795603,0.14644990327318813,0.13657431509799844,0.0
2021-01-21,0.0,0.0,0.0,0.15351118122645577,0.14527799135816308,0.13770225981122422,0.0
2021-01-22,0.0,0.0,0.0,0.15177386453728145,0.14534284040650358,0.13678871461271647,0.0
2021-01-25,0.0,0.0,0.0,0.15295720587032866,0.14404341089011308,0.13845958002565223,0.0
2021-01-26,0.0,0.0,0.0,0.15468979619053172,0.14339036568926314,0.13664195369160304,0.0
2021-01-27,0.0,0.0,0.0,0.1532090177345286,0.14381817554628876,0.13660196574705705,0.0
2021-01-28,0.0,0.0,0.0,0.14746066246580947,0.14513334077185147,0.1358558991907616,0.0
2021-01-29,0.0,0.0,0.0,0.14186909554758384,0.14427295112124927,0.1355265247440184,0.0
2021-02-01,0.0,0.0,0.0,0.1429383130021961,0.1454647882360126,0.13584879380162584,0.0
2021-02-02,0.0,0.11089886549063517,0.11089886549063517,0.11089886549063516,0.0,0.0,0.0
2021-02-03,0.0,0.11014347110349998,0.11534244122232361,0.10963645098287558,0.0,0.0,0.0
2021-02-04,0.0,0.10970906982273004,0.11547125229354463,0.10722634044283286,0.0,0.0,0.0
2021-02-05,0.0,0.10972832811557628,0.11730843390136811,0.10870302395048533,0.0,0.0,0.0
2021-02-08,0.0,0.11044934676655495,0.11846348204670852,0.10988491794918444,0.0,0.0,0.0
2021-02-09,0.0,0.11229075118126938,0.1173945007878944,0.11155430169790662,0.0,0.0,0.0
2021-02-10,0.0,0.11079119818799585,0.11948930277996336,0.11042065046653712,0.0,0.0,0.0
2021-02-12,0.0,0.11091619407144966,0.12250068594222542,0.11340516593326763,0.0,0.0,0.0
2021-02-15,0.0,0.11304577373090959,0.12253834660004276,0.1143596308922058,0.0,0.0,0.0
2021-02-16,0.0,0.1127594743927062,0.12046502813362463,0.11594202091860997,0.0,0.0,0.0
2021-02-17,0.0,0.11204750320887459,0.12020407671749822,0.11391505048830257,0.0,0.0,0.0
2021-02-18,0.0,0.11223982817964949,0.1183244914668149,0.11357891700121997,0.0,0.0,0.0
2021-02-19,0.0,0.11070100408952377,0.11794164108719163,0.11535303408011933,0.0,0.0,0.0
2021-02-22,0.0,0.1089145977018066,0.11715165992895674,0.12191922603981374,0.0,0.0,0.0
2021-02-24,0.0,0.10330118882849589,0.11617400198838404,0.12010379925694575,0.0,0.0,0.0
2021-02-25,0.0,0.10370601264414993,0.11751125525478082,0.1213409691530233,0.0,0.0,0.0
2021-02-26,0.0,0.09920122335344529,0.11698858094955186,0.1172382034505721,0.0,0.0,0.0
2021-03-01,0.0,0.09900593128262514,0.11736691652953374,0.11928718622718239,0.0,0.0,0.0
2021-03-02,0.0745122473702923,0.0745122473702923,0.0,0.0,0.0,0.0,0.0745122473702923
2021-03-03,0.07436439112913411,0.07364572152565521,0.0,0.0,0.0,0.0,0.07604107634839297
2021-03-04,0.07300685022994222,0.07294720339257743,0.0,0.0,0.0,0.0,0.07260578223295794
2021-03-05,0.07384846408013783,0.07531934492986563,0.0,0.0,0.0,0.0,0.0723654838470868
2021-03-08,0.07290405433347971,0.07399518355406319,0.0,0.0,0.0,0.0,0.07099050525137965
2021-03-09,0.07161281399370463,0.07185795313624709,0.0,0.0,0.0,0.0,0.07334687486595316
2021-03-10,0.07274877618543031,0.07223683841815666,0.0,0.0,0.0,0.0,0.07315106757022617
2021-03-11,0.072864112532952,0.07031409251144174,0.0,0.0,0.0,0.0,0.07443015902693075
2021-03-12,0.07446304317830311,0.07216538768793226,0.0,0.0,0.0,0.0,0.07639338185761772
2021-03-15,0.07502044242245012,0.07240545633097772,0.0,0.0,0.0,0.0,0.07458658816504982
2021-03-16,0.07597874064377895,0.07255301577797038,0.0,0.0,0.0,0.0,0.07612508503923814
2021-03-17,0.07597038150962118,0.07349778376541131,0.0,0.0,0.0,0.0,0.074604306034914
2021-03-18,0.07626961386096294,0.07517677045284717,0.0,0.0,0.0,0.0,0.07325376980446578
2021-03-19,0.07579195481380703,0.07729491422621329,0.0,0.0,0.0,0.0,0.07146804958458156
2021-03-22,0.07557982740462026,0.07363331532908529,0.0,0.0,0.0,0.0,0.07110195136864161
2021-03-23,0.07604175716335776,0.07380987996351523,0.0,0.0,0.0,0.0,0.07046066208428377
2021-03-24,0.07446274443196838,0.07357611548479726,0.0,0.0,0.0,0.0,0.06771841017833655
2021-03-25,0.07435960098036001,0.07602107518956595,0.0,0.0,0.0,0.0,0.0657645146518477
2021-03-26,0.07565766410535191,0.07534418040699126,0.0,0.0,0.0,0.0,0.0668039118582312
2021-03-29,0.07687300003233742,0.07646013427920845,0.0,0.0,0.0,0.0,0.06556929541195042
2021-03-30,0.07614260057207087,0.07638478836352765,0.0,0.0,0.0,0.0,0.06639299635418465
2021-03-31,0.07685055420266172,0.07402969999223623,0.0,0.0,0.0,0.0,0.06757675730270554
2021-04-01,0.07696714152894087,0.07619935295700994,0.0,0.0,0.0,0.0,0.06780016784796722
2021-04-02,0.0,0.03636534688816092,0.0,0.0,0.0,0.03636534688816092,0.03636534688816092
2021-04-05,0.0,0.035664988806627405,0.0,0.0,0.0,0.03662660170015133,0.037117726649098765
2021-04-06,0.0,0.034981081231968775,0.0,0.0,0.0,0.03618323763672252,0.036762794282354835
2021-04-07,0.0,0.034431633376122005,0.0,0.0,0.0,0.036396130744505414,0.0372012870937218
2021-04-08,0.0,0.03489008562863231,0.0,0.0,0.0,0.03553081333337826,0.03721757676208432
2021-04-09,0.0,0.035301198598370366,0.0,0.0,0.0,0.036333529504048716,0.03699054461090103
2021-04-12,0.0,0.03471926838235031,0.0,0.0,0.0,0.03650999962134338,0.03729228711628422
2021-04-13,0.0,0.034838276188758496,0.0,0.0,0.0,0.03600928530471472,0.037593145738048166
2021-04-14,0.0,0.035263100760335966,0.0,0.0,0.0,0.03608181396736811,0.03703779296691987
2021-04-15,0.0,0.034949448490888844,0.0,0.0,0.0,0.036416952385720104,0.0377147751638828
2021-04-16,0.0,0.03526947860545339,0.0,0.0,0.0,0.03653736751981542,0.03744739351383398
2021-04-19,0.0,0.03519459966188406,0.0,0.0,0.0,0.03599212865443537,0.03720476547643085
2021-04-20,0.0,0.03453503967422528,0.0,0.0,0.0,0.03582696979867511,0.036579913839543426
2021-04-21,0.0,0.03409154016644801,0.0,0.0,0.0,0.035515494545387265,0.03697116235085777
2021-04-22,0.0,0.0353380250125265,0.0,0.0,0.0,0.035666537602181726,0.03755112251987857
2021-04-23,0.0,0.03513623093610946,0.0,0.0,0.0,0.0357915481422205,0.03721513800873999
2021-04-26,0.0,0.03552512299606097,0.0,0.0,0.0,0.035445953684807935,0.037677327386020316
2021-04-27,0.0,0.034394054331531025,0.0,0.0,0.0,0.035272790659324,0.03739077878918768
2021-04-28,0.0,0.034455061763403544,0.0,0.0,0.0,0.03614623635693395,0.03682082746246369
2021-04-30,0.0,0.035818789501255326,0.0,0.0,0.0,0.03518029957204617,0.03678363145700165
2021-05-06,0.0,0.036300388185276936,0.0,0.0,0.0,0.03558395143071379,0.03730165603724851
2021-05-07,0.024545892260705488,0.024545892260705488,0.0,0.0,0.0,0.0,0.024545892260705488
2021-05-10,0.025241454133514613,0.024607596816058307,0.0,0.0,0.0,0.0,0.024932349019168517
2021-05-11,0.02442732931155802,0.02409797689462952,0.0,0.0,0.0,0.0,0.023381833732586475
2021-05-12,0.024219463638031548,0.024050963074775798,0.0,0.0,0.0,0.0,0.02260043371318716
2021-05-13,0.023549348463689057,0.02400243302828911,0.0,0.0,0.0,0.0,0.02089936935883183
2021-05-14,0.02409081406691145,0.02389963470644608,0.0,0.0,0.0,0.0,0.021036912485456864
2021-05-17,0.024333049986422214,0.024098207809194895,0.0,0.0,0.0,0.0,0.020793233377085937
2021-05-18,0.024291727023951507,0.024302581550274614,0.0,0.0,0.0,0.0,0.021310362790473478
2021-05-19,0.024533059999182788,0.02426684277802227,0.0,0.0,0.0,0.0,0.020879214240023373
2021-05-20,0.024655025842983173,0.02436117376266327,0.0,0.0,0.0,0.0,0.020946772504905335
2021-05-21,0.024758849802130296,0.024777366209626527,0.0,0.0,0.0,0.0,0.020947365366118936
2021-05-24,0.024746192009097882,0.02438833178240771,0.0,0.0,0.0,0.0,0.02049814910318853
2021-05-25,0.025305768090852592,0.02436705743536098,0.0,0.0,0.0,0.0,0.020595013066045928
2021-05-26,0.025182852119232484,0.0244565807210245,0.0,0.0,0.0,0.0,0.02038841373652058
2021-05-27,0.02541633611970092,0.024741450112135896,0.0,0.0,0.0,0.0,0.01993847092085031
2021-05-28,0.025774551857136847,0.02519526599031169,0.0,0.0,0.0,0.0,0.020634290359467622
2021-05-31,0.025367458915475403,0.024894583594833156,0.0,0.0,0.0,0.0,0.020331678730317774
2021-06-01,0.025476038974734584,0.024915735056747355,0.0,0.0,0.0,0.0,0.020102343552763063
2021-06-02,0.0,0.015360996778572295,0.0,0.0,0.0,0.015360996778572295,0.015360996778572295
2021-06-03,0.0,0.015572404164311528,0.0,0.0,0.0,0.01569049741896437,0.01553685248539426
2021-06-04,0.0,0.01552566157564836,0.0,0.0,0.0,0.015644216333815793,0.015340854165211758
2021-06-07,0.0,0.015577269968482096,0.0,0.0,0.0,0.01584269477344516,0.015431898290459243
2021-06-08,0.0,0.015553396063722181,0.0,0.0,0.0,0.015648917133598995,0.015185652233832614
2021-06-09,0.0,0.015482551562964287,0.0,0.0,0.0,0.015577032712121177,0.015288550881083655
2021-06-10,0.0,0.015404412707948787,0.0,0.0,0.0,0.015450196098110823,0.015196695825767291
2021-06-11,0.0,0.015511641024202006,0.0,0.0,0.0,0.01565544206738352,0.015150786575541135
2021-06-14,0.0,0.015927790409926194,0.0,0.0,0.0,0.015565211228646703,0.01525003964158686
2021-06-15,0.0,0.016237903747000758,0.0,0.0,0.0,0.015539587619797016,0.01521948243127121
2021-06-16,0.0,0.016182900020297993,0.0,0.0,0.0,0.015528226959781772,0.015159047057885079
2021-06-17,0.0,0.0162014802647243,0.0,0.0,0.0,0.01546519459556877,0.014951015777466185
2021-06-18,0.0,0.0162789066011303,0.0,0.0,0.0,0.015323071719014461,0.01483455925502527
2021-06-21,0.0,0.015777283223222954,0.0,0.0,0.0,0.015190734034399633,0.01433089453968707
2021-06-22,0.0,0.016268851176026524,0.0,0.0,0.0,0.015670877546002812,0.014583281525949864
2021-06-23,0.0,0.016239760354212526,0.0,0.0,0.0,0.015415274260720643,0.014561453198161822
2021-06-24,0.0,0.01588375462714175,0.0,0.0,0.0,0.015524122103548244,0.014889749811992467
2021-06-25,0.0,0.015895065098101697,0.0,0.0,0.0,0.01556418385730802,0.015017607618803708
2021-06-28,0.0,0.015930628618447625,0.0,0.0,0.0,0.015637819748363205,0.015004729928357394
2021-06-29,0.0,0.016075151907433485,0.0,0.0,0.0,0.015548098758482096,0.014686911799026132
2021-06-30,0.0,0.01603506591055371,0.0,0.0,0.0,0.015553422247649905,0.014724740287930048
2021-07-01,0.0,0.016082832478826112,0.0,0.0,0.0,0.015477443248506965,0.014633770834167142
2021-07-02,0.013933712960988878,0.0,0.0,0.013933712960988878,0.0,0.0,0.013933712960988878
2021-07-05,0.01382292041455475,0.0,0.0,0.01394589858933866,0.0,0.0,0.013194333963944422
2021-07-06,0.013821094576580067,0.0,0.0,0.013944056507457852,0.0,0.0,0.013324678869698578
2021-07-07,0.013683518155938133,0.0,0.0,0.013891493305169374,0.0,0.0,0.01324627811038806
2021-07-08,0.013506746041504866,0.0,0.0,0.013581249388297356,0.0,0.0,0.013184187666549689
2021-07-09,0.013604461913431756,0.0,0.0,0.013631063188807494,0.0,0.0,0.013088795148081407
2021-07-12,0.014117130165523295,0.0,0.0,0.013873561544691047,0.0,0.0,0.01345357581554142
2021-07-13,0.01421296827703152,0.0,0.0,0.013779063785952426,0.0,0.0,0.013620688346956334
2021-07-14,0.01426174037374755,0.0,0.0,0.013772749823354831,0.0,0.0,0.013604263010241903
2021-07-15,0.014022244863357894,0.0,0.0,0.013740310476581679,0.0,0.0,0.01344617004496287
2021-07-16,0.013723448371626281,0.0,0.0,0.013525943892039247,0.0,0.0,0.01335992798163839
2021-07-19,0.013457508168611373,0.0,0.0,0.013254236721987092,0.0,0.0,0.013122289266986172
2021-07-20,0.013163195440870376,0.0,0.0,0.013211027010089126,0.0,0.0,0.01292396204806708
2021-07-21,0.013428085582473877,0.0,0.0,0.013329963268917605,0.0,0.0,0.01297883384099574
2021-07-26,0.013514566988899848,0.0,0.0,0.013499849423291526,0.0,0.0,0.012702045806131103
2021-07-27,0.013605495668256093,0.0,0.0,0.013543061979720931,0.0,0.0,0.012668542875494867
2021-07-28,0.013721785614685381,0.0,0.0,0.013215091806894744,0.0,0.0,0.012065716305599829
2021-07-29,0.014177837348380906,0.0,0.0,0.01352807375744271,0.0,0.0,0.012541382890135885
2021-07-30,0.014008839985822143,0.0,0.0,0.013367586529079906,0.0,0.0,0.01222269871634676
2021-08-02,0.014211227166368336,0.0,0.0,0.013839863678393495,0.0,0.0,0.012434673396617173
2021-08-03,0.017331734621675535,0.0,0.0,0.017331734621675535,0.0,0.017331734621675535,0.0
2021-08-04,0.01678045000467309,0.0,0.0,0.01732986745102006,0.0,0.01737487879934358,0.0
2021-08-05,0.017200140970519976,0.0,0.0,0.01770157818744611,0.0,0.017252023459026555,0.0
2021-08-06,0.017260078658058658,0.0,0.0,0.017667390240726555,0.0,0.017260618287281797,0.0
2021-08-10,0.016832644541924208,0.0,0.0,0.01759709972448225,0.0,0.017529082027896395,0.0
2021-08-11,0.01683118545590786,0.0,0.0,0.01717086682648779,0.0,0.017612306204343505,0.0
2021-08-12,0.016687758125606942,0.0,0.0,0.016917972801424385,0.0,0.017550078373432317,0.0
2021-08-13,0.016917728195087977,0.0,0.0,0.01659966257018173,0.0,0.01791698029431782,0.0
2021-08-16,0.016545117262332997,0.0,0.0,0.016766357421681564,0.0,0.017766831493673654,0.0
2021-08-17,0.0162592908967745,0.0,0.0,0.016653208215694652,0.0,0.017595907782610856,0.0
2021-08-18,0.016531188885040234,0.0,0.0,0.01655127582471983,0.0,0.017490080997756424,0.0
2021-08-19,0.016101403129587646,0.0,0.0,0.01600500575019479,0.0,0.01742605532015326,0.0
2021-08-20,0.016121498828718984,0.0,0.0,0.016047192021529016,0.0,0.017521733648456144,0.0
2021-08-23,0.016674991005561243,0.0,0.0,0.01645391077285557,0.0,0.017890968808328713,0.0
2021-08-24,0.01724357928174258,0.0,0.0,0.016767695543832613,0.0,0.017835427884667607,0.0
2021-08-25,0.017364065174160746,0.0,0.0,0.016685014189157566,0.0,0.017834729884691976,0.0
2021-08-26,0.017105382179164377,0.0,0.0,0.017030555174854828,0.0,0.017815027644814147,0.0
2021-08-27,0.017002528721353178,0.0,0.0,0.017175225815010055,0.0,0.018019321169987102,0.0
2021-08-30,0.017004200539988888,0.0,0.0,0.017351841993380964,0.0,0.018169708911747663,0.0
2021-08-31,0.01718817039765351,0.0,0.0,0.017596138291274706,0.0,0.018029094956985885,0.0
2021-09-01,0.017301058166030107,0.0,0.0,0.017677198797936063,0.0,0.01828145951579107,0.0
2021-09-02,0.01780411563457644,0.0,0.01780411563457644,0.0,0.0,0.0,0.01780411563457644
2021-09-03,0.018220311793792365,0.0,0.017986303279472055,0.0,0.0,0.0,0.017909312900071757
2021-09-06,0.018312399761621023,0.0,0.0183507909854482,0.0,0.0,0.0,0.018240737380551635
2021-09-07,0.018330643593767702,0.0,0.018394480841255455,0.0,0.0,0.0,0.020000215101819777
2021-09-08,0.01829209471308683,0.0,0.01832736603600679,0.0,0.0,0.0,0.02090993934925432
2021-09-09,0.01842219242793336,0.0,0.018189991616496655,0.0,0.0,0.0,0.02051573015099382
2021-09-10,0.01869473161219004,0.0,0.018292027800031304,0.0,0.0,0.0,0.020659848738461956
2021-09-13,0.01869841112129265,0.0,0.01800169704482,0.0,0.0,0.0,0.020375764179110932
2021-09-14,0.01887507964383668,0.0,0.01827263017859081,0.0,0.0,0.0,0.020267679078998176
2021-09-15,0.018629322962017244,0.0,0.018172652979395118,0.0,0.0,0.0,0.019126250427825724
2021-09-16,0.01878229169368486,0.0,0.01829031550905719,0.0,0.0,0.0,0.01886090402619174
2021-09-17,0.018840641755871492,0.0,0.018427220681732307,0.0,0.0,0.0,0.019193251700284276
2021-09-21,0.018899410846326042,0.0,0.018279714462540158,0.0,0.0,0.0,0.0182564391105098
2021-09-22,0.018926704757370974,0.0,0.018075857059811556,0.0,0.0,0.0,0.018599310485303257
2021-09-24,0.01986682338008706,0.0,0.01855398627252185,0.0,0.0,0.0,0.019074356728955973
2021-09-27,0.019806197039511222,0.0,0.01896966388955203,0.0,0.0,0.0,0.01905885279591282
2021-09-28,0.019727847673519216,0.0,0.01906138581055025,0.0,0.0,0.0,0.019503961822434805
2021-09-29,0.01905295001985956,0.0,0.019261048607752716,0.0,0.0,0.0,0.019295793687120755
2021-09-30,0.019099632438047787,0.0,0.018605871913953513,0.0,0.0,0.0,0.018732928746516896
2021-10-01,0.018551253226685892,0.0,0.018317646245595374,0.0,0.0,0.0,0.01860166581924338
2021-10-04,0.01858106793924018,0.01858106793924018,0.0,0.0,0.0,0.01858106793924018,0.0
2021-10-05,0.01830450566829656,0.018328880967469954,0.0,0.0,0.0,0.01856190185825933,0.0
2021-10-06,0.01805723532797551,0.018324294541504266,0.0,0.0,0.0,0.018748867035265813,0.0
2021-10-07,0.018168824419848118,0.018186896622639254,0.0,0.0,0.0,0.018626006964317505,0.0
2021-10-08,0.018408143841752458,0.018765745114035323,0.0,0.0,0.0,0.018680627404062764,0.0
2021-10-11,0.019198063412672946,0.01923128620268025,0.0,0.0,0.0,0.0186504097764914,0.0
2021-10-12,0.019123249170560137,0.018912106167353046,0.0,0.0,0.0,0.018529021861847322,0.0
2021-10-13,0.019167560164133547,0.01889533172741187,0.0,0.0,0.0,0.01861060420397669,0.0
2021-10-14,0.019462056634390167,0.019045131033410958,0.0,0.0,0.0,0.018549248130160147,0.0
2021-10-15,0.019952318458270037,0.01971339228774144,0.0,0.0,0.0,0.018761055629034986,0.0
2021-10-18,0.019638969817753232,0.019585299442026142,0.0,0.0,0.0,0.018640846191176924,0.0
2021-10-19,0.019715382055972716,0.019995961276080363,0.0,0.0,0.0,0.01857285683840101,0.0
2021-10-20,0.019842608781547092,0.01991876905916598,0.0,0.0,0.0,0.01872992622794202,0.0
2021-10-21,0.019613679057562058,0.01959198087665392,0.0,0.0,0.0,0.018758335780851582,0.0
2021-10-22,0.019844085107398268,0.019578467862147782,0.0,0.0,0.0,0.01863114582585015,0.0
2021-10-25,0.02022785934732487,0.01947328167876787,0.0,0.0,0.0,0.018508647560439594,0.0
2021-10-26,0.020730866349511465,0.019414995329659093,0.0,0.0,0.0,0.01947646908190799,0.0
2021-10-27,0.020277905370874653,0.01914458945463814,0.0,0.0,0.0,0.019339154486987278,0.0
2021-10-28,0.019966755411462152,0.019000531072519228,0.0,0.0,0.0,0.019143536638446274,0.0
2021-10-29,0.02032117842110303,0.019931488615466196,0.0,0.0,0.0,0.01901272157729926,0.0
2021-11-01,0.021382287999939752,0.020286307757604562,0.0,0.0,0.0,0.01921809589826785,0.0
2021-11-02,0.0,0.014737543970148556,0.0,0.0,0.0,0.014737543970148556,0.014737543970148556
2021-11-04,0.0,0.01572875326584317,0.0,0.0,0.0,0.014896817192120765,0.01452264585164555
2021-11-05,0.0,0.015819074298420038,0.0,0.0,0.0,0.014792642418999314,0.014474631637987692
2021-11-08,0.0,0.015415515232959033,0.0,0.0,0.0,0.014746327934861459,0.014371056094742879
2021-11-09,0.0,0.01527166263851254,0.0,0.0,0.0,0.014680914855824775,0.01585898722311992
2021-11-10,0.0,0.01502448631873873,0.0,0.0,0.0,0.014742965312582719,0.01527953566819095
2021-11-11,0.0,0.014983452626913188,0.0,0.0,0.0,0.014680829230310772,0.015558756254430097
2021-11-12,0.0,0.015074495130394269,0.0,0.0,0.0,0.015033388518304748,0.015945787981381326
2021-11-15,0.0,0.01517779249434698,0.0,0.0,0.0,0.015030871721440058,0.016294425821200588
2021-11-16,0.0,0.015360291738551697,0.0,0.0,0.0,0.014992624674223116,0.01655051174834373
2021-11-17,0.0,0.015446285421291946,0.0,0.0,0.0,0.01479292736526086,0.016595911076594458
2021-11-18,0.0,0.015608113986384713,0.0,0.0,0.0,0.014674220220941598,0.016261147792797803
2021-11-19,0.0,0.015849156734953126,0.0,0.0,0.0,0.014535725984866231,0.015961843662203795
2021-11-22,0.0,0.015773366447480484,0.0,0.0,0.0,0.0146504635768058,0.01588334466499203
2021-11-24,0.0,0.015354285967229748,0.0,0.0,0.0,0.0145699961290167,0.015373415264641034
2021-11-25,0.0,0.015327303478494085,0.0,0.0,0.0,0.014756434870058855,0.015570372082259032
2021-11-26,0.0,0.015095212437401544,0.0,0.0,0.0,0.014461110051763537,0.014782261977505855
2021-11-29,0.0,0.015053117831181913,0.0,0.0,0.0,0.01449767999438858,0.014488171380406919
2021-11-30,0.0,0.014980519451544244,0.0,0.0,0.0,0.014310848735158662,0.014082548003375942
2021-12-01,0.0,0.015013731212946472,0.0,0.0,0.0,0.014224485587295351,0.013784010358976594
2021-12-02,0.0,0.0,0.0,0.0,0.01479200602613382,0.01479200602613382,0.01479200602613382
2021-12-03,0.0,0.0,0.0,0.0,0.015011185205870236,0.014837629088740912,0.01468392258835542
2021-12-06,0.0,0.0,0.0,0.0,0.015015608723464321,0.0148178224143348,0.013496382836053887
2021-12-07,0.0,0.0,0.0,0.0,0.015290944454082822,0.015128729467314932,0.014542665364480943
2021-12-08,0.0,0.0,0.0,0.0,0.015279667984315584,0.014978153299565599,0.01450607526580626
2021-12-09,0.0,0.0,0.0,0.0,0.015175804361335062,0.014949019809792671,0.014658939293278722
2021-12-10,0.0,0.0,0.0,0.0,0.015103114991201665,0.014828411096170328,0.014576006284232492
2021-12-13,0.0,0.0,0.0,0.0,0.015123046118090351,0.014934825962158836,0.014711969298293338
2021-12-14,0.0,0.0,0.0,0.0,0.015168362926619453,0.015200979979223943,0.014579829311597903
2021-12-15,0.0,0.0,0.0,0.0,0.015333469588629836,0.015298415989610922,0.014830604667277213
2021-12-16,0.0,0.0,0.0,0.0,0.015499392779185866,0.015379931443051914,0.014886567397210998
2021-12-17,0.0,0.0,0.0,0.0,0.015333777032567955,0.015493173174141622,0.014466362391328804
2021-12-20,0.0,0.0,0.0,0.0,0.014875212870244181,0.015297940005814267,0.014119552719791291
2021-12-21,0.0,0.0,0.0,0.0,0.015004256590043603,0.015392839372339208,0.014269848373227098
2021-12-22,0.0,0.0,0.0,0.0,0.015017857967646351,0.015312758307576944,0.01423699174950212
2021-12-23,0.0,0.0,0.0,0.0,0.015156101314808603,0.015366494188569325,0.014288816603992387
2021-12-24,0.0,0.0,0.0,0.0,0.015041396602493876,0.015043154052537694,0.014211971415721848
2021-12-27,0.0,0.0,0.0,0.0,0.01496382757739601,0.014790259119561824,0.013802549796486917
2021-12-28,0.0,0.0,0.0,0.0,0.01506332993297614,0.015014565227608764,0.013896948395189462
2021-12-29,0.0,0.0,0.0,0.0,0.015073523261526335,0.015019927991951064,0.01415195684564185
2021-12-30,0.0,0.0,0.0,0.0,0.015052002194124753,0.015135403569651977,0.014353614660058113
2022-01-04,0.0,0.0,0.0,0.0,0.015563736118091389,0.015328855055769823,0.014467981479805457
2022-01-05,0.016753831302550766,0.0,0.016753831302550766,0.0,0.0,0.016753831302550766,0.0
2022-01-06,0.01562001555816677,0.0,0.01671597044644056,0.0,0.0,0.01696084155546308,0.0
2022-01-07,0.015708424219931332,0.0,0.01688056777791218,0.0,0.0,0.016916057894986843,0.0
2022-01-11,0.015562234569895951,0.0,0.016986268564667225,0.0,0.0,0.016977293507622646,0.0
2022-01-12,0.015679902087619633,0.0,0.017253360767788595,0.0,0.0,0.016990706222976038,0.0
2022-01-13,0.01562323817714849,0.0,0.017634249246657418,0.0,0.0,0.01682875205906882,0.0
2022-01-14,0.015328653910573068,0.0,0.017482218585502435,0.0,0.0,0.016796175818003647,0.0
2022-01-17,0.015371938551412388,0.0,0.01771747064624283,0.0,0.0,0.01684680615479888,0.0
