Date,equity
2019-06-06,1077850.4389499894
2019-06-07,1084688.0960126102
2019-06-10,1092763.4740376943
2019-06-11,1099754.9391807008
2019-06-12,1096923.8494095418
2019-06-13,1096214.719566709
2019-06-14,1086959.578736947
2019-06-17,1071965.7125811384
2019-06-18,1077435.9279384096
2019-06-19,1075011.6647413988
2019-06-20,1090664.8625923016
2019-06-21,1086262.7773529585
2019-06-24,1086600.5009917547
2019-06-25,1094438.5690360432
2019-06-26,1096064.7343322705
2019-06-27,1097458.3496284587
2019-06-28,1092991.0875456596
2019-07-01,1096333.6613297425
2019-07-02,1098443.0395468432
2019-07-03,1101117.9651332165
2019-07-04,1105877.6074861255
2019-07-05,1084192.82617621
2019-07-08,1068282.3390191311
2019-07-09,1076737.0600341016
2019-07-10,1075109.5013785518
2019-07-11,1084974.9240194866
2019-07-12,1082645.3381211772
2019-07-15,1082451.8413068934
2019-07-16,1090907.5041546563
2019-07-17,1093725.2595550192
2019-07-18,1088138.4556207906
2019-07-19,1075133.4766500404
2019-07-22,1087057.179828906
2019-07-23,1086292.3301962053
2019-07-24,1077710.7880341504
2019-07-25,1076463.172559613
2019-07-26,1080064.9922072543
2019-07-29,1072925.8404033512
2019-07-30,1061760.0157288914
2019-07-31,1073682.5941750049
2019-08-01,1065175.2570953646
2019-08-02,1070227.9976266276
2019-08-05,1070227.9976266276
2019-08-06,1070227.9976266276
2019-08-07,1070227.9976266276
2019-08-08,1070227.9976266276
2019-08-09,1070227.9976266276
2019-08-13,1070227.9976266276
2019-08-14,1070227.9976266276
2019-08-16,1070227.9976266276
2019-08-19,1070227.9976266276
2019-08-20,1070227.9976266276
2019-08-21,1070227.9976266276
2019-08-22,1070227.9976266276
2019-08-23,1070227.9976266276
2019-08-26,1070227.9976266276
2019-08-27,1070227.9976266276
2019-08-28,1070227.9976266276
2019-08-29,1070227.9976266276
2019-08-30,1070227.9976266276
2019-09-03,1070227.9976266276
2019-09-04,1070227.9976266276
2019-09-05,1070227.9976266276
2019-09-06,1070227.9976266276
2019-09-09,1070227.9976266276
2019-09-11,1070227.9976266276
2019-09-12,1070227.9976266276
2019-09-13,1070227.9976266276
2019-09-16,1070227.9976266276
2019-09-17,1070227.9976266276
2019-09-18,1070227.9976266276
2019-09-19,1070227.9976266276
2019-09-20,1070227.9976266276
2019-09-23,1070227.9976266276
2019-09-24,1070227.9976266276
2019-09-25,1070227.9976266276
2019-09-26,1070227.9976266276
2019-09-27,1070227.9976266276
2019-09-30,1070227.9976266276
2019-10-01,1070227.9976266276
2019-10-03,1069585.8608280516
2019-10-04,1059168.0302058654
2019-10-07,1045909.2514866256
2019-10-09,1066040.1761317865
2019-10-10,1056890.196096208
2019-10-11,1072738.8935401104
2019-10-14,1082359.958369003
2019-10-15,1098699.9400577159
2019-10-16,1097328.8989141083
2019-10-17,1112073.3085731156
2019-10-18,1119980.1243472113
2019-10-22,1125809.3223029056
2019-10-23,1127244.9766547673
2019-10-24,1117393.8268256467
2019-10-25,1126924.5415334252
2019-10-27,1130410.0172009896
2019-10-29,1152667.3974364873
2019-10-30,1155296.5462679935
2019-10-31,1158124.3943508794
2019-11-01,1162939.4012175167
2019-11-04,1169151.1680310422
2019-11-05,1166624.8730396756
2019-11-06,1173834.7670292768
2019-11-07,1177319.4186261627
2019-11-08,1171187.5348817469
2019-11-11,1173706.8002077488
2019-11-13,1154647.2035392693
2019-11-14,1155233.676935916
2019-11-15,1152064.131753362
2019-11-18,1154839.5523790794
2019-11-19,1161677.7585054715
2019-11-20,1174939.0047010768
2019-11-21,1166540.0573444876
2019-11-22,1162465.4937729496
2019-11-25,1173456.5387750117
2019-11-26,1168156.1963595862
2019-11-27,1167391.626977096
2019-11-28,1174910.7321251219
2019-11-29,1167693.3956428661
2019-12-02,1165196.6629983094
2019-12-03,1152875.6472539578
2019-12-04,1158367.738461043
2019-12-05,1157222.9626269664
2019-12-06,1146582.3981442028
2019-12-09,1153043.2235912941
2019-12-10,1149673.1606105955
2019-12-11,1154631.7390900112
2019-12-12,1164279.2053514675
2019-12-13,1160771.414475396
2019-12-16,1157196.3095307606
2019-12-17,1162235.50176112
2019-12-18,1172569.7440846013
2019-12-19,1174666.2653429138
2019-12-20,1180307.4526404198
2019-12-23,1181367.6437442212
2019-12-24,1176127.594417123
2019-12-26,1173272.3308886855
2019-12-27,1183600.706647585
2019-12-30,1184644.2540030465
2019-12-31,1176569.9818285906
2020-01-01,1174178.6323266495
2020-01-02,1176654.5363360702
2020-01-03,1171039.0925988804
2020-01-06,1156787.85522185
2020-01-07,1160461.59797259
2020-01-08,1158838.635409219
2020-01-09,1172162.9286685716
2020-01-10,1176809.28565177
2020-01-13,1182798.70149139
2020-01-14,1186318.0434531611
2020-01-15,1186781.1221879532
2020-01-16,1197207.5099470655
2020-01-17,1201086.4030821
2020-01-20,1203325.9911394978
2020-01-21,1197064.4500771514
2020-01-22,1197614.0228991015
2020-01-23,1213592.5372159786
2020-01-24,1217066.9377466775
2020-01-27,1208579.2694220766
2020-01-28,1202188.0618812449
2020-01-29,1212279.3946110138
2020-01-30,1203123.1207221497
2020-01-31,1188245.7792791044
2020-02-03,1175269.9044406381
2020-02-04,1194358.7358201821
2020-02-05,1208547.6400969874
2020-02-06,1219973.8563617724
2020-02-07,1216954.393716583
2020-02-10,1197418.1613138367
2020-02-11,1201912.181130563
2020-02-12,1198748.10060142
2020-02-13,1189234.269251916
2020-02-14,1184139.1939758093
2020-02-17,1169541.795244529
2020-02-18,1166300.73537632
2020-02-19,1177769.8555083508
2020-02-20,1180311.0106499523
2020-02-24,1150779.7983094389
2020-02-25,1146597.88006009
2020-02-26,1131023.623469783
2020-02-27,1128567.0375490142
2020-02-28,1091136.6190386454
2020-03-02,1074515.787592346
2020-03-03,1106591.038583877
2020-03-04,1106591.038583877
2020-03-05,1106591.038583877
2020-03-06,1106591.038583877
2020-03-09,1106591.038583877
2020-03-11,1106591.038583877
2020-03-12,1106591.038583877
2020-03-13,1106591.038583877
2020-03-16,1106591.038583877
2020-03-17,1106591.038583877
2020-03-18,1106591.038583877
2020-03-19,1106591.038583877
2020-03-20,1106591.038583877
2020-03-23,1106591.038583877
2020-03-24,1106591.038583877
2020-03-25,1106591.038583877
2020-03-26,1106591.038583877
2020-03-27,1106591.038583877
2020-03-30,1106591.038583877
2020-03-31,1106591.038583877
2020-04-01,1106591.038583877
2020-04-03,1106591.038583877
2020-04-07,1106591.038583877
2020-04-08,1106591.038583877
2020-04-09,1106591.038583877
2020-04-13,1106591.038583877
2020-04-15,1106591.038583877
2020-04-16,1106591.038583877
2020-04-17,1106591.038583877
2020-04-20,1106591.038583877
2020-04-21,1106591.038583877
2020-04-22,1106591.038583877
2020-04-23,1106591.038583877
2020-04-24,1106591.038583877
2020-04-27,1106591.038583877
2020-04-28,1106591.038583877
2020-04-29,1106591.038583877
2020-04-30,1106591.038583877
2020-05-04,1106591.038583877
2020-05-05,1106591.038583877
2020-05-06,1106591.038583877
2020-05-07,1106591.038583877
2020-05-08,1106591.038583877
2020-05-11,1106591.038583877
2020-05-12,1106591.038583877
2020-05-13,1106591.038583877
2020-05-14,1106591.038583877
2020-05-15,1106591.038583877
2020-05-18,1106591.038583877
2020-05-19,1106591.038583877
2020-05-20,1106591.038583877
2020-05-21,1106591.038583877
2020-05-22,1106591.038583877
2020-05-26,1106591.038583877
2020-05-27,1106591.038583877
2020-05-28,1106591.038583877
2020-05-29,1106591.038583877
2020-06-01,1106591.038583877
2020-06-02,1106591.038583877
2020-06-03,1106591.038583877
2020-06-04,1106591.038583877
2020-06-05,1106591.038583877
2020-06-08,1106591.038583877
2020-06-09,1106591.038583877
2020-06-10,1106591.038583877
2020-06-11,1106591.038583877
2020-06-12,1106591.038583877
2020-06-15,1106591.038583877
2020-06-16,1106591.038583877
2020-06-17,1106591.038583877
2020-06-18,1106591.038583877
2020-06-19,1106591.038583877
2020-06-22,1106591.038583877
2020-06-23,1106591.038583877
2020-06-24,1106591.038583877
2020-06-25,1106591.038583877
2020-06-26,1106591.038583877
2020-06-29,1106591.038583877
2020-06-30,1106591.038583877
2020-07-01,1106591.038583877
2020-07-02,1106591.038583877
2020-07-03,1106591.038583877
2020-07-06,1106591.038583877
2020-07-07,1106591.038583877
2020-07-08,1106591.038583877
2020-07-09,1106591.038583877
2020-07-10,1106591.038583877
2020-07-13,1106591.038583877
2020-07-14,1106591.038583877
2020-07-15,1106591.038583877
2020-07-16,1106591.038583877
2020-07-17,1106591.038583877
2020-07-20,1106591.038583877
2020-07-21,1106591.038583877
2020-07-22,1106591.038583877
2020-07-23,1106591.038583877
2020-07-24,1106591.038583877
2020-07-27,1106591.038583877
2020-07-28,1106591.038583877
2020-07-29,1106591.038583877
2020-07-30,1106591.038583877
2020-07-31,1106591.038583877
2020-08-03,1106591.038583877
2020-08-04,1105927.0839607266
2020-08-05,1109873.5372606923
2020-08-06,1121088.108923936
2020-08-07,1137433.7486185129
2020-08-10,1143261.6357516607
2020-08-11,1150933.2239153103
2020-08-12,1155160.9421780023
2020-08-13,1161922.817956839
2020-08-14,1147296.960827134
2020-08-17,1166137.9037736284
2020-08-18,1175496.0806829047
2020-08-19,1178210.0270499932
2020-08-20,1170099.6023871633
2020-08-21,1183541.5622249
2020-08-24,1188404.5071136903
2020-08-25,1199652.7871875481
2020-08-26,1207781.760066932
2020-08-27,1204171.6583188893
2020-08-28,1221741.1203265826
2020-08-31,1185737.167559425
2020-09-01,1192707.4013421258
2020-09-02,1191523.370914795
2020-09-03,1205516.6111829428
2020-09-04,1185675.5959449825
2020-09-07,1189497.2019874596
2020-09-08,1180533.4803716901
2020-09-09,1182873.7868544373
2020-09-10,1190129.8321114287
2020-09-11,1197010.7772224848
2020-09-14,1206772.8150498797
2020-09-15,1213659.8234714519
2020-09-16,1233474.1633911359
2020-09-17,1237778.256176
2020-09-18,1266962.6404428366
2020-09-21,1236553.6818407557
2020-09-22,1238288.1758917463
2020-09-23,1229857.8460422747
2020-09-24,1208827.285255135
2020-09-25,1241889.6854454032
2020-09-28,1250136.4131706182
2020-09-29,1241994.018564468
2020-09-30,1247822.1529136405
2020-10-01,1253429.2667873013
2020-10-05,1275126.9185133176
2020-10-06,1283257.526405016
2020-10-07,1291843.7229519591
2020-10-08,1291927.9554514298
2020-10-09,1283666.4115117711
2020-10-12,1282560.946730643
2020-10-13,1278414.2567926592
2020-10-14,1272929.0438201842
2020-10-15,1259220.9327524041
2020-10-16,1272867.8995217008
2020-10-19,1269943.2793125203
2020-10-20,1275260.3685422759
2020-10-21,1279023.731387686
2020-10-22,1278669.5540122103
2020-10-23,1292728.2917941143
2020-10-26,1259034.792948099
2020-10-27,1284615.82684429
2020-10-28,1274963.282286536
2020-10-29,1274893.8484915155
2020-10-30,1281042.5263154279
2020-11-02,1260826.272574149
2020-11-03,1266810.2117021128
2020-11-04,1284271.5079840333
2020-11-05,1305324.8291314675
2020-11-06,1311450.099420878
2020-11-09,1327484.8529278294
2020-11-10,1289740.422046723
2020-11-11,1326896.0649108083
2020-11-12,1320143.5741238967
2020-11-13,1343467.6702084234
2020-11-14,1350013.3853262253
2020-11-17,1352427.6051758034
2020-11-18,1353675.1809278415
2020-11-19,1344828.7106321228
2020-11-20,1364270.9289034756
2020-11-23,1386327.581172107
2020-11-24,1393842.7694613142
2020-11-25,1362287.3939496519
2020-11-26,1374906.92408781
2020-11-27,1382409.2616918562
2020-12-01,1397429.2319338762
2020-12-02,1397500.9012250649
2020-12-03,1419093.286187962
2020-12-04,1438138.6364911664
2020-12-07,1446650.670086691
2020-12-08,1452104.278117977
2020-12-09,1453026.9201423696
2020-12-10,1459838.0124592746
2020-12-11,1458691.4864245267
2020-12-14,1467411.782288582
2020-12-15,1469407.3947720188
2020-12-16,1475285.2530221567
2020-12-17,1469946.915921997
2020-12-18,1471974.8213484623
2020-12-21,1437680.8050938945
2020-12-22,1456961.7150972504
2020-12-23,1480721.0472395574
2020-12-24,1482251.3980433836
2020-12-28,1483626.1907438969
2020-12-29,1481070.942216601
2020-12-30,1493654.5094735129
2020-12-31,1490585.7755329567
2021-01-01,1495318.7895439884
2021-01-04,1504720.794050935
2021-01-05,1523372.9593305073
2021-01-06,1523456.7845384185
2021-01-07,1546846.9779121694
2021-01-08,1572821.586841125
2021-01-11,1583564.2629368019
2021-01-12,1601779.1392926308
2021-01-13,1607884.4438132783
2021-01-14,1604347.0508109832
2021-01-15,1584168.2075813017
2021-01-18,1560216.6263408891
2021-01-19,1585821.6006479738
2021-01-20,1610319.7456341796
2021-01-21,1594065.4457362194
2021-01-22,1568222.4931380176
2021-01-25,1562521.0366012892
2021-01-27,1535358.6612415249
2021-01-28,1522081.4560677095
2021-01-29,1510548.126604048
2021-02-01,1567118.999550559
2021-02-02,1600982.4360064913
2021-02-03,1628976.651691886
2021-02-04,1660700.3754451517
2021-02-05,1677414.8425461769
2021-02-08,1708545.7380097017
2021-02-09,1704598.1845851184
2021-02-10,1709707.183569665
2021-02-11,1709461.107653071
2021-02-12,1696086.598184916
2021-02-15,1699009.9071309909
2021-02-16,1711126.7245434273
2021-02-17,1719803.0627407776
2021-02-18,1732508.2895624351
2021-02-19,1700199.8904613005
2021-02-22,1683541.7013380066
2021-02-23,1706999.007339893
2021-02-24,1733920.1359335824
2021-02-25,1778123.3801534844
2021-02-26,1703158.9301490097
2021-03-01,1743433.6962490252
2021-03-02,1764575.3312530124
2021-03-03,1790461.2539659196
2021-03-04,1776685.2825528893
2021-03-05,1753425.2651779663
2021-03-08,1767679.770570835
2021-03-09,1770551.7717375685
2021-03-10,1795401.8102444021
2021-03-12,1780403.3468200676
2021-03-15,1765599.305182499
2021-03-16,1765673.8053470505
2021-03-17,1733423.449097833
2021-03-18,1721286.8940727056
2021-03-19,1731431.3972772812
2021-03-22,1738639.7480560069
2021-03-23,1743064.7650481567
2021-03-24,1712496.103888039
2021-03-25,1683408.159207314
2021-03-26,1709358.2967908834
2021-03-30,1739703.0414104676
2021-03-31,1738330.2675193842
2021-04-01,1766494.5219605295
2021-04-05,1743413.3778595915
2021-04-06,1763314.1547828037
2021-04-07,1773088.4402148286
2021-04-08,1761988.3902125922
2021-04-09,1755518.0046803667
2021-04-12,1660100.777647212
2021-04-13,1710105.7761181179
2021-04-15,1719772.1653885532
2021-04-16,1734007.3293319442
2021-04-19,1683976.8308181225
2021-04-20,1694158.3985498564
2021-04-22,1702024.213204222
2021-04-23,1705812.034909155
2021-04-26,1716041.4873306481
2021-04-27,1738125.0095913648
2021-04-28,1778416.6899457388
2021-04-29,1783084.6472572193
2021-04-30,1770545.405583565
2021-05-03,1782596.8207712718
2021-05-04,1773360.958962619
2021-05-05,1790080.8243455014
2021-05-06,1785527.0425498935
2021-05-07,1797132.464578405
2021-05-10,1823315.9986920774
2021-05-11,1831252.0143614388
2021-05-12,1817830.9411839857
2021-05-14,1820242.1789886856
2021-05-17,1841090.8158152665
2021-05-18,1876086.1107140917
2021-05-19,1868144.7803831168
2021-05-20,1856921.3553394636
2021-05-21,1885844.8430376223
2021-05-24,1894132.7874216198
2021-05-25,1895736.3873964592
2021-05-26,1895403.8023773134
2021-05-27,1903433.9106683352
2021-05-28,1897221.7584376985
2021-05-31,1902025.9624277805
2021-06-01,1913260.2109575814
2021-06-02,1923060.1172742685
2021-06-03,1927993.4416114679
2021-06-04,1938343.4558285293
2021-06-07,1965257.480532527
2021-06-08,1970886.2424599729
2021-06-09,1969057.160947906
2021-06-10,1981075.9235660185
2021-06-11,1996887.3303466744
2021-06-14,2003450.782460364
2021-06-15,2001231.4757309675
2021-06-16,1987431.3875505829
2021-06-17,1991902.6516866423
2021-06-18,1977136.7624737748
2021-06-21,1977208.949151803
2021-06-22,1990923.4902163977
2021-06-23,1977755.0839731786
2021-06-24,2008463.1544097706
2021-06-25,2016518.772541254
2021-06-28,2017714.7091028946
2021-06-29,2007377.9059571747
2021-06-30,2008827.205800043
2021-07-01,1997603.1528023854
2021-07-02,1992184.3153457493
2021-07-05,2005912.7833445326
2021-07-06,2009918.1307999429
2021-07-07,2018198.7632925704
2021-07-08,2006218.5166253953
2021-07-09,1995691.6095053323
2021-07-12,2001856.7611873331
2021-07-13,2013683.1800246951
2021-07-14,2027205.5947452835
2021-07-15,2030143.9524875672
2021-07-16,2033606.4069744812
2021-07-19,2020065.7111302253
2021-07-20,2018182.680907213
2021-07-22,2034501.4816300343
2021-07-23,2048189.9308950095
2021-07-26,2048762.8608088596
2021-07-27,2044635.6368500537
2021-07-28,2040813.0096990953
2021-07-29,2048706.6787309889
2021-07-30,2066000.014450136
2021-08-02,2077416.5220860944
2021-08-03,2112351.9578403383
2021-08-04,2098546.864093064
2021-08-05,2084936.428076277
2021-08-06,2092415.4247967945
2021-08-09,2080863.4214790806
2021-08-10,2066645.2116394846
2021-08-11,2072223.9789179242
2021-08-12,2085077.823228649
2021-08-13,2106782.3009605687
2021-08-16,2110818.2953981482
2021-08-17,2132217.618135261
2021-08-18,2138196.142079813
2021-08-20,2130679.5951788197
2021-08-23,2115310.309923854
2021-08-24,2130387.9262203057
2021-08-25,2128953.363408546
2021-08-26,2130684.644493614
2021-08-27,2136179.5507393647
2021-08-30,2164647.4118630006
2021-08-31,2198955.5672192182
2021-09-01,2202790.150379941
2021-09-02,2212809.570446078
2021-09-03,2219682.817969768
2021-09-06,2235934.612973482
2021-09-07,2224634.2976183677
2021-09-08,2230135.0240018116
2021-09-09,2235989.72852947
2021-09-13,2240556.46060176
2021-09-14,2250335.490884733
2021-09-15,2288329.704380952
2021-09-16,2275896.4261425254
2021-09-17,2265369.8700234573
2021-09-20,2239692.4259718973
2021-09-21,2266368.5145489047
2021-09-22,2279206.324665452
2021-09-23,2307870.396912318
2021-09-24,2309363.444763492
2021-09-27,2296980.8572325706
2021-09-28,2297467.769916797
2021-09-29,2330535.3558197897
2021-09-30,2315523.9209238472
2021-10-01,2314837.7755057383
2021-10-04,2337108.3019757657
2021-10-05,2342062.090940862
2021-10-06,2329745.1084851287
2021-10-07,2340934.1325013647
2021-10-08,2341162.751780717
2021-10-11,2320697.4225292127
2021-10-12,2316058.872673752
2021-10-13,2332546.581709471
2021-10-14,2337943.457955421
2021-10-18,2340458.2353560096
2021-10-19,2315353.529319503
2021-10-20,2299901.882430477
2021-10-21,2279023.5010730964
2021-10-22,2263648.321609112
2021-10-25,2276469.9962797435
2021-10-26,2300612.9581870567
2021-10-27,2303980.9113347866
2021-10-28,2275092.980754748
2021-10-29,2280001.1685890537
2021-11-01,2314165.630465743
2021-11-02,2304753.4913056246
2021-11-03,2287122.2074482366
2021-11-04,2292664.9923710134
2021-11-08,2320696.9571898812
2021-11-09,2309468.6791888904
2021-11-10,2312222.5471185967
2021-11-11,2298391.377178692
2021-11-12,2321342.2052194597
2021-11-15,2320825.9556946983
2021-11-16,2311507.2258493276
2021-11-17,2302602.570074676
2021-11-18,2281976.3288208856
2021-11-22,2229053.9881246397
2021-11-23,2254186.8244170747
2021-11-24,2244737.7434384646
2021-11-25,2256126.664143167
2021-11-26,2177857.4802318774
2021-11-29,2176364.706714822
2021-11-30,2173772.2541082776
2021-12-01,2195973.765952062
2021-12-02,2214021.899170967
2021-12-03,2186669.505993495
2021-12-06,2147101.2047589226
2021-12-07,2171079.3835767163
2021-12-08,2200383.070531675
2021-12-09,2209027.471818809
2021-12-10,2217698.9246064844
2021-12-13,2204733.223873532
2021-12-14,2191532.28003561
2021-12-15,2190574.482446712
2021-12-16,2186417.1964448704
2021-12-17,2160769.8067788854
2021-12-20,2116486.354328561
2021-12-21,2139099.179226143
2021-12-22,2147621.614829452
2021-12-23,2161202.396483834
2021-12-24,2156509.442508127
2021-12-27,2164315.3314783787
2021-12-28,2196207.296424203
2021-12-29,2199639.217630363
2021-12-30,2203914.301761795
2021-12-31,2226118.461151787
2022-01-03,2243125.496611145
2022-01-04,2248617.9956734995
2022-01-05,2290759.592714222
2022-01-06,2283214.796733998
2022-01-07,2296881.284080414
2022-01-10,2328739.511640373
2022-01-11,2334909.98375916
2022-01-12,2372218.968714245
2022-01-13,2382411.016394811
2022-01-14,2371272.40837549
2022-01-17,2401234.4919375526
2022-01-18,2372439.6736299554
2022-01-19,2369012.172246653
2022-01-20,2343803.624700724
2022-01-21,2305322.954324175
2022-01-24,2239718.362834807
2022-01-25,2255591.484741758
2022-01-27,2243158.1211051485
2022-01-28,2254504.828355483
2022-01-31,2300367.2443997483
2022-02-01,2308304.217776196
2022-02-02,2332638.6339251846
2022-02-03,2309679.5635709995
2022-02-04,2310580.9390959516
2022-02-07,2262083.750908458
2022-02-08,2264184.1491409815
2022-02-09,2279371.0142113697
2022-02-10,2295775.22688623
2022-02-11,2269821.5472805556
2022-02-14,2220079.6568681533
2022-02-15,2280735.5798238595
2022-02-16,2285415.855206099
2022-02-17,2279760.517908206
2022-02-18,2274886.703161385
2022-02-21,2242837.7916183
2022-02-22,2220273.7127002766
2022-02-23,2215735.4951512455
2022-02-24,2114577.696018673
2022-02-25,2171704.5524480958
2022-02-28,2193046.2565343753
2022-03-02,2180759.2141085565
2022-03-03,2164876.5606147964
2022-03-04,2164876.5606147964
2022-03-07,2164876.5606147964
2022-03-08,2164876.5606147964
2022-03-09,2164876.5606147964
2022-03-10,2164876.5606147964
2022-03-11,2164876.5606147964
2022-03-14,2164876.5606147964
2022-03-15,2164876.5606147964
2022-03-16,2164876.5606147964
2022-03-17,2164876.5606147964
2022-03-21,2164876.5606147964
2022-03-22,2164876.5606147964
2022-03-23,2164876.5606147964
2022-03-24,2164876.5606147964
2022-03-25,2164876.5606147964
2022-03-28,2164876.5606147964
2022-03-29,2164876.5606147964
2022-03-30,2164876.5606147964
2022-03-31,2164876.5606147964
2022-04-01,2164876.5606147964
2022-04-04,2163577.6346784276
2022-04-05,2181280.2283812133
2022-04-06,2183415.0694927783
2022-04-07,2186427.5894069555
2022-04-08,2206356.550017688
2022-04-11,2204254.587092413
2022-04-12,2189895.672257384
2022-04-13,2195852.459320771
2022-04-18,2210707.845502126
2022-04-19,2158810.882423276
2022-04-20,2183672.4108712245
2022-04-21,2214932.925452609
2022-04-22,2195537.2002474065
2022-04-25,2161947.0249707005
2022-04-26,2195326.253852053
2022-04-27,2179571.645504597
2022-04-28,2215185.6063789492
2022-04-29,2184575.843001268
2022-05-02,2178341.119782305
2022-05-04,2147510.963433115
2022-05-05,2147510.963433115
2022-05-06,2147510.963433115
2022-05-09,2147510.963433115
2022-05-10,2147510.963433115
2022-05-11,2147510.963433115
2022-05-12,2147510.963433115
2022-05-13,2147510.963433115
2022-05-16,2147510.963433115
2022-05-17,2147510.963433115
2022-05-18,2147510.963433115
2022-05-19,2147510.963433115
2022-05-20,2147510.963433115
2022-05-23,2147510.963433115
2022-05-24,2147510.963433115
2022-05-25,2147510.963433115
2022-05-26,2147510.963433115
2022-05-27,2147510.963433115
2022-05-30,2147510.963433115
2022-05-31,2147510.963433115
2022-06-01,2147510.963433115
2022-06-02,2147510.963433115
2022-06-03,2147510.963433115
2022-06-06,2147510.963433115
2022-06-07,2147510.963433115
2022-06-08,2147510.963433115
2022-06-09,2147510.963433115
2022-06-10,2147510.963433115
2022-06-13,2147510.963433115
2022-06-14,2147510.963433115
2022-06-15,2147510.963433115
2022-06-16,2147510.963433115
2022-06-17,2147510.963433115
2022-06-20,2147510.963433115
2022-06-21,2147510.963433115
2022-06-22,2147510.963433115
2022-06-23,2147510.963433115
2022-06-24,2147510.963433115
2022-06-27,2147510.963433115
2022-06-28,2147510.963433115
2022-06-29,2147510.963433115
2022-06-30,2147510.963433115
2022-07-01,2147510.963433115
2022-07-04,2147510.963433115
2022-07-05,2147510.963433115
2022-07-06,2147510.963433115
2022-07-07,2147510.963433115
2022-07-08,2147510.963433115
2022-07-11,2147510.963433115
2022-07-12,2147510.963433115
2022-07-13,2147510.963433115
2022-07-14,2147510.963433115
2022-07-15,2147510.963433115
2022-07-18,2147510.963433115
2022-07-19,2147510.963433115
2022-07-20,2147510.963433115
2022-07-21,2147510.963433115
2022-07-22,2147510.963433115
2022-07-25,2147510.963433115
2022-07-26,2147510.963433115
2022-07-27,2147510.963433115
2022-07-28,2147510.963433115
2022-07-29,2147510.963433115
2022-08-01,2147510.963433115
2022-08-02,2146222.456855055
2022-08-03,2151388.6212124727
2022-08-04,2151239.537608211
2022-08-05,2155938.025499266
2022-08-08,2169160.0497361817
2022-08-10,2175084.19796683
2022-08-11,2170893.255208606
2022-08-12,2191962.405551719
2022-08-16,2212426.314108768
2022-08-17,2242361.393056315
2022-08-18,2244585.8202499766
2022-08-19,2221114.489496674
2022-08-22,2195283.4172276244
2022-08-23,2213876.9913169416
2022-08-24,2223159.9914922295
