Date,equity
2019-04-22,1137661.9581172508
2019-04-23,1131712.456368523
2019-04-24,1143185.031194037
2019-04-25,1137336.1774617748
2019-04-26,1157834.0703945193
2019-04-30,1160239.1715078559
2019-05-02,1158600.4607281052
2019-05-03,1159849.1885218204
2019-05-06,1156289.5593017242
2019-05-07,1144730.969603152
2019-05-08,1128281.7568718682
2019-05-09,1118581.4200481947
2019-05-10,1110253.681809917
2019-05-13,1089529.9569632853
2019-05-14,1094788.5710602968
2019-05-15,1095395.7624044595
2019-05-16,1102011.6395125694
2019-05-17,1108971.2066470117
2019-05-20,1143486.6247379717
2019-05-21,1142329.0426344203
2019-05-22,1142752.1495934653
2019-05-23,1134938.9545895273
2019-05-24,1143792.0645075792
2019-05-27,1155923.5066459405
2019-05-28,1155839.9121919593
2019-05-29,1148089.8101160626
2019-05-30,1160943.7416429115
2019-05-31,1160737.8251531748
2019-06-03,1170298.5175341263
2019-06-04,1171969.7811922585
2019-06-06,1162500.192143017
2019-06-07,1159435.5703734763
2019-06-10,1169778.45876845
2019-06-11,1174563.8916986512
2019-06-12,1173899.9647771255
2019-06-13,1175160.2431618185
2019-06-14,1164458.0696794416
2019-06-17,1150579.987044481
2019-06-18,1151496.4867617951
2019-06-19,1153135.5232830236
2019-06-20,1158037.0968126503
2019-06-21,1151442.7427387119
2019-06-24,1155216.3523585184
2019-06-25,1159381.8930393846
2019-06-26,1173168.6284492533
2019-06-27,1173017.499807701
2019-06-28,1170701.780393573
2019-07-01,1180451.1734105079
2019-07-02,1184771.207803515
2019-07-03,1189354.8127305324
2019-07-04,1192009.2900355496
2019-07-05,1171850.8866583682
2019-07-08,1155983.2756703496
2019-07-09,1154183.2092703786
2019-07-10,1142464.4715212109
2019-07-11,1146548.4345650435
2019-07-12,1149201.9845088583
2019-07-15,1148374.1062606687
2019-07-16,1153555.6114055684
2019-07-17,1146078.4761776163
2019-07-18,1126289.98418415
2019-07-19,1124126.5339135628
2019-07-22,1134500.5326075829
2019-07-23,1144966.6767936058
2019-07-24,1135070.0162900875
2019-07-25,1137706.5815936227
2019-07-26,1134887.3218585057
2019-07-29,1130533.20050485
2019-07-30,1127799.5354640374
2019-07-31,1119696.8518532135
2019-08-01,1111513.9431893984
2019-08-02,1113020.250998894
2019-08-05,1100348.1596585654
2019-08-06,1101872.5073230746
2019-08-07,1089259.0967074349
2019-08-08,1111245.4474611944
2019-08-09,1105723.7731526152
2019-08-13,1097094.3783595352
2019-08-14,1115405.3766867097
2019-08-16,1122646.3967973755
2019-08-19,1131415.1616787452
2019-08-20,1123245.025379244
2019-08-21,1110973.0921636678
2019-08-22,1099546.023929304
2019-08-23,1111942.7058890646
2019-08-26,1126625.4444523426
2019-08-27,1132956.2356781112
2019-08-28,1123951.7304097698
2019-08-29,1118543.0564659955
2019-08-30,1124299.593175437
2019-09-03,1096542.055308971
2019-09-04,1103138.4559034116
2019-09-05,1108928.3804767476
2019-09-06,1123392.5894088892
2019-09-09,1116087.3947253712
2019-09-11,1112714.5352600547
2019-09-12,1094779.121182316
2019-09-13,1104361.6674849037
2019-09-16,1099775.245350444
2019-09-17,1081960.2122671586
2019-09-18,1091852.1179824804
2019-09-19,1078475.1234281675
2019-09-20,1100339.2793494866
2019-09-23,1108188.7828781344
2019-09-24,1110859.6859009343
2019-09-25,1108506.147320317
2019-09-26,1118514.8569581674
2019-09-27,1126517.236937569
2019-09-30,1135946.4454198086
2019-10-01,1119026.389523704
2019-10-03,1121457.711861654
2019-10-04,1115871.442061701
2019-10-07,1112731.1101694817
2019-10-09,1116665.432816203
2019-10-10,1111882.5018130308
2019-10-11,1111214.2900182812
2019-10-14,1117437.9931727606
2019-10-15,1128871.1939937214
2019-10-16,1134622.3155226714
